cust_id,gender,religion,employment,postal_code,number_client_calls_to_BANK,cat_number_client_calls_from_BANK,age,relationship_length
20392,M,U,Self-employed,20,0,1,,
20393,F,U,Private Sector,50,0,1,37.0,1.0
20394,F,C,Private Sector,40,0,1,,
20395,M,O,Self-employed,20,5,5,,
20396,M,C,Private Sector,50,0,0,31.0,1.0
20397,M,C,Private Sector,20,0,0,43.0,2.0
20398,F,C,Unemployed,40,0,0,40.0,1.0
20399,M,U,Unemployed,30,0,5,,
20400,M,U,Private Sector,40,5,1,,
20401,F,U,Public Sector,20,5,1,34.0,0.0
20402,M,J,Private Sector,20,1,1,34.0,2.0
20403,F,U,Private Sector,50,0,0,30.0,2.0
20404,M,M,Private Sector,20,0,0,37.0,3.0
20405,F,U,Private Sector,40,0,0,30.0,2.0
20406,M,C,Self-employed,50,1,1,33.0,2.0
20407,M,C,Public Sector,10,1,4,40.0,0.0
20408,F,U,Private Sector,60,5,1,37.0,4.0
20409,M,C,Self-employed,20,2,3,39.0,1.0
20410,M,U,Public Sector,20,1,1,31.0,0.0
20411,M,O,Unemployed,40,3,1,39.0,2.0
20412,M,J,Public Sector,30,2,2,41.0,0.0
20413,M,U,Private Sector,50,0,5,38.0,1.0
20414,F,U,Private Sector,50,4,4,33.0,2.0
20415,M,U,Public Sector,60,0,5,41.0,3.0
20416,M,J,Public Sector,30,0,1,31.0,3.0
20417,F,C,Private Sector,10,0,1,37.0,1.0
20418,F,U,Private Sector,50,2,2,38.0,2.0
20419,M,J,Private Sector,20,0,4,30.0,1.0
20420,F,O,Public Sector,50,2,0,33.0,4.0
20422,M,U,Self-employed,10,0,4,44.0,2.0
20423,M,C,Unemployed,30,0,0,36.0,1.0
20424,M,U,Public Sector,70,2,0,30.0,1.0
20425,M,U,Private Sector,30,2,1,37.0,2.0
20426,F,O,Private Sector,50,2,0,32.0,3.0
20427,M,J,Private Sector,60,2,2,33.0,3.0
20428,M,C,Public Sector,20,4,1,22.0,0.0
20429,M,U,Public Sector,30,0,0,27.0,0.0
20430,F,C,Private Sector,50,0,0,46.0,0.0
20431,M,U,Private Sector,60,0,5,46.0,1.0
20432,M,O,Private Sector,20,2,0,37.0,3.0
20433,M,O,Private Sector,70,1,1,35.0,1.0
20434,M,U,Private Sector,10,5,5,35.0,0.0
20435,M,M,Private Sector,80,5,0,30.0,0.0
20436,M,U,Private Sector,10,1,0,23.0,4.0
20437,F,J,Private Sector,20,0,5,41.0,3.0
20438,M,M,Private Sector,70,0,0,32.0,0.0
20439,M,C,Private Sector,50,0,4,25.0,2.0
20440,F,M,Public Sector,60,0,0,33.0,1.0
20441,M,M,Private Sector,30,0,0,39.0,0.0
20442,F,C,Private Sector,40,0,1,32.0,2.0
20443,M,O,Private Sector,20,0,0,28.0,1.0
20444,F,U,Private Sector,40,0,5,46.0,0.0
20445,M,U,Private Sector,60,0,4,29.0,4.0
20446,M,U,Unemployed,10,0,5,32.0,2.0
20447,M,U,Private Sector,40,2,0,30.0,3.0
20448,F,U,Unemployed,10,0,0,32.0,0.0
20449,M,U,Public Sector,30,2,4,36.0,1.0
20450,M,M,Private Sector,20,4,0,39.0,3.0
20451,M,U,Public Sector,30,5,1,41.0,2.0
20452,M,C,Public Sector,10,0,0,29.0,1.0
20453,M,U,Private Sector,30,2,1,22.0,3.0
20454,M,M,Private Sector,30,3,0,29.0,0.0
20455,M,J,Public Sector,40,3,0,42.0,2.0
20456,M,C,Public Sector,60,0,1,41.0,1.0
20457,M,J,Private Sector,20,0,0,37.0,1.0
20458,M,U,Unemployed,60,3,1,30.0,0.0
20459,M,C,Unemployed,10,3,0,,
20460,M,C,Private Sector,50,2,5,42.0,0.0
20461,M,U,Public Sector,40,3,0,41.0,3.0
20462,F,U,Private Sector,30,3,1,40.0,1.0
20463,F,O,Private Sector,10,0,1,34.0,2.0
20464,F,U,Public Sector,50,1,0,39.0,1.0
20465,M,O,Unemployed,50,1,0,40.0,2.0
20466,M,U,Self-employed,20,0,0,42.0,3.0
20467,M,U,Private Sector,10,3,0,28.0,0.0
20468,M,J,Private Sector,80,5,0,39.0,2.0
20469,M,J,Public Sector,30,0,3,34.0,1.0
20470,M,C,Private Sector,40,0,2,27.0,3.0
20471,M,U,Self-employed,30,0,1,29.0,2.0
20472,M,U,Public Sector,80,3,0,44.0,0.0
20473,M,C,Public Sector,80,0,0,31.0,2.0
20474,F,C,Public Sector,50,0,0,23.0,3.0
20475,F,C,Public Sector,10,0,0,36.0,1.0
20476,F,U,Unemployed,40,3,0,36.0,1.0
20477,M,U,Unemployed,20,0,4,33.0,2.0
20478,M,C,Private Sector,40,0,0,29.0,0.0
20479,M,U,Self-employed,50,2,2,31.0,0.0
20480,F,O,Unemployed,20,2,0,,
20481,M,J,Private Sector,70,0,5,,
20482,M,C,Public Sector,60,0,5,37.0,1.0
20483,M,C,Public Sector,50,4,1,39.0,2.0
20484,F,U,Public Sector,30,4,1,,
20485,F,C,Private Sector,40,2,1,43.0,3.0
20486,M,U,Private Sector,30,0,5,27.0,2.0
20487,M,U,Private Sector,50,3,0,45.0,1.0
20488,M,J,Private Sector,40,3,0,40.0,1.0
20489,M,U,Private Sector,20,5,2,38.0,1.0
20490,F,U,Public Sector,70,0,0,26.0,2.0
20491,F,C,Private Sector,30,0,5,49.0,1.0
20492,M,C,Self-employed,10,0,0,29.0,3.0
20493,M,M,Private Sector,50,2,4,46.0,3.0
20494,M,U,Private Sector,60,0,0,51.0,2.0
20495,M,M,Self-employed,80,4,0,42.0,3.0
20496,M,M,Private Sector,20,0,0,35.0,0.0
20497,F,U,Private Sector,70,0,0,40.0,0.0
20498,F,C,Public Sector,60,4,0,,
20499,M,C,Public Sector,30,0,2,39.0,0.0
20500,M,C,Public Sector,10,2,0,32.0,3.0
20501,M,C,Private Sector,20,5,0,26.0,4.0
20502,M,C,Public Sector,10,1,2,39.0,4.0
20503,M,C,Private Sector,20,2,0,38.0,3.0
20504,M,M,Private Sector,40,0,0,,
20505,M,C,Private Sector,60,0,5,40.0,1.0
20506,M,U,Unemployed,10,0,0,30.0,2.0
20507,M,C,Public Sector,70,3,0,39.0,1.0
20508,M,C,Private Sector,10,0,0,34.0,3.0
20509,F,U,Unemployed,20,0,0,37.0,2.0
20510,M,C,Unemployed,10,0,5,42.0,0.0
20511,M,C,Public Sector,40,0,1,25.0,0.0
20512,M,U,Unemployed,20,0,2,29.0,2.0
20513,F,U,Unemployed,10,0,0,28.0,2.0
20514,F,O,Public Sector,30,0,1,31.0,2.0
20515,M,U,Unemployed,30,0,5,31.0,3.0
20516,F,U,Unemployed,70,1,0,38.0,1.0
20517,M,U,Unemployed,30,1,5,34.0,2.0
20518,M,U,Private Sector,20,3,4,33.0,4.0
20519,F,U,Public Sector,50,0,1,35.0,2.0
20520,M,U,Self-employed,40,1,0,31.0,0.0
20521,M,U,Unemployed,50,1,1,29.0,2.0
20522,M,J,Unemployed,30,1,0,42.0,1.0
20523,F,J,Private Sector,30,0,0,38.0,2.0
20524,F,C,Public Sector,30,0,1,33.0,0.0
20525,M,U,Private Sector,70,0,0,26.0,2.0
20526,F,C,Public Sector,10,1,2,30.0,2.0
20527,M,U,Private Sector,70,0,1,40.0,2.0
20528,M,C,Public Sector,40,0,1,35.0,0.0
20529,M,U,Public Sector,50,5,0,40.0,3.0
20530,M,C,Private Sector,30,4,0,34.0,3.0
20531,M,U,Self-employed,30,3,0,29.0,1.0
20532,F,C,Unemployed,20,5,0,34.0,1.0
20533,M,U,Private Sector,30,1,0,31.0,1.0
20534,M,U,Public Sector,50,2,0,36.0,1.0
20535,M,U,Public Sector,10,3,0,23.0,2.0
20536,M,C,Public Sector,50,3,1,31.0,2.0
20537,M,C,Public Sector,40,3,1,34.0,3.0
20538,M,C,Public Sector,30,1,5,46.0,3.0
20539,M,J,Private Sector,10,2,5,,
20540,M,U,Private Sector,50,0,0,,
20541,F,U,Public Sector,10,0,2,41.0,0.0
20542,M,U,Public Sector,70,4,2,33.0,1.0
20543,M,O,Private Sector,70,0,0,40.0,2.0
20544,F,U,Private Sector,30,0,0,31.0,1.0
20545,M,J,Private Sector,30,3,0,33.0,1.0
20546,M,U,Public Sector,10,4,0,37.0,1.0
20547,F,U,Public Sector,20,0,0,36.0,1.0
20548,M,C,Private Sector,10,0,5,39.0,2.0
20549,M,C,Unemployed,70,0,3,38.0,2.0
20550,M,M,Public Sector,50,0,4,38.0,2.0
20551,F,C,Private Sector,30,5,5,43.0,1.0
20552,F,J,Public Sector,20,1,4,33.0,2.0
20553,M,C,Private Sector,20,0,0,35.0,3.0
20554,M,C,Unemployed,10,0,0,,
20555,M,U,Private Sector,10,5,0,31.0,2.0
20556,M,U,Unemployed,30,0,0,40.0,2.0
20557,F,U,Public Sector,10,1,4,30.0,2.0
20558,F,U,Unemployed,20,3,2,47.0,1.0
20559,F,C,Self-employed,30,0,0,34.0,0.0
20560,F,U,Private Sector,70,5,5,39.0,1.0
20561,M,J,Unemployed,60,0,1,39.0,3.0
20562,M,U,Public Sector,50,0,5,,
20563,M,U,Private Sector,30,5,0,41.0,4.0
20564,M,M,Public Sector,40,1,5,29.0,1.0
20565,M,M,Private Sector,50,1,0,29.0,1.0
20566,F,U,Self-employed,60,5,2,46.0,2.0
20567,M,O,Unemployed,30,3,4,32.0,1.0
20568,M,U,Private Sector,40,3,0,28.0,0.0
20569,M,J,Unemployed,80,0,2,46.0,1.0
20570,M,J,Unemployed,50,0,0,37.0,3.0
20571,M,C,Unemployed,30,0,0,49.0,0.0
20572,M,C,Private Sector,50,2,1,37.0,3.0
20573,F,U,Public Sector,10,1,1,20.0,3.0
20574,M,C,Unemployed,50,0,0,33.0,3.0
20575,M,U,Self-employed,50,0,1,40.0,2.0
20576,F,U,Public Sector,10,5,2,,
20577,M,U,Public Sector,30,0,0,,
20578,M,M,Self-employed,20,5,0,36.0,0.0
20579,M,U,Self-employed,10,1,2,38.0,0.0
20580,M,J,Private Sector,30,0,0,33.0,3.0
20581,M,U,Unemployed,30,4,0,38.0,2.0
20582,F,U,Public Sector,50,4,0,43.0,2.0
20583,M,U,Public Sector,70,3,0,33.0,3.0
20584,F,U,Private Sector,30,3,0,42.0,1.0
20585,M,C,Public Sector,80,3,0,31.0,2.0
20586,F,J,Unemployed,10,3,0,,
20587,M,C,Public Sector,30,0,0,43.0,3.0
20588,F,U,Self-employed,60,3,4,,
20589,M,M,Public Sector,50,0,0,38.0,2.0
20590,M,M,Private Sector,20,3,0,26.0,0.0
20591,M,J,Public Sector,10,0,4,29.0,2.0
20592,M,U,Private Sector,40,2,1,,
20593,M,M,Private Sector,10,0,0,,
20594,F,J,Self-employed,30,3,0,38.0,2.0
20595,M,O,Public Sector,30,5,1,30.0,2.0
20596,M,C,Private Sector,30,0,5,,
20597,F,C,Unemployed,30,0,4,31.0,1.0
20598,M,O,Unemployed,40,0,0,,
20599,F,O,Unemployed,80,4,3,32.0,0.0
20600,M,C,Private Sector,10,2,0,29.0,1.0
20601,F,J,Private Sector,70,5,1,29.0,1.0
20602,M,U,Private Sector,60,3,1,37.0,2.0
20603,F,O,Unemployed,10,0,5,,
20604,M,O,Self-employed,60,1,0,,
20605,F,U,Private Sector,40,1,1,28.0,2.0
20606,M,C,Private Sector,30,2,5,,
20607,M,O,Public Sector,30,0,0,34.0,2.0
20608,M,O,Private Sector,50,3,3,35.0,2.0
20609,F,M,Unemployed,10,0,0,43.0,3.0
20610,M,M,Unemployed,10,0,2,37.0,1.0
20611,M,U,Unemployed,30,0,3,33.0,3.0
20612,M,U,Private Sector,10,0,1,28.0,3.0
20613,M,U,Self-employed,10,0,1,39.0,2.0
20614,F,U,Private Sector,40,4,0,30.0,0.0
20615,M,U,Public Sector,10,2,1,39.0,1.0
20616,M,C,Public Sector,20,0,1,26.0,3.0
20617,F,M,Private Sector,70,1,0,43.0,2.0
20618,M,C,Public Sector,60,0,4,,
20619,M,U,Public Sector,70,2,1,35.0,0.0
20620,F,M,Self-employed,30,0,0,35.0,0.0
20621,M,C,Private Sector,20,4,0,34.0,0.0
20622,M,C,Unemployed,20,4,1,44.0,0.0
20623,M,U,Public Sector,70,0,1,25.0,0.0
20624,M,U,Private Sector,10,3,5,,
20625,F,O,Public Sector,20,0,4,28.0,2.0
20626,F,U,Unemployed,10,0,5,37.0,1.0
20627,F,U,Private Sector,70,0,0,,
20628,M,C,Unemployed,50,5,0,26.0,3.0
20629,F,C,Private Sector,60,0,4,42.0,2.0
20630,M,U,Self-employed,70,1,2,39.0,3.0
20631,M,U,Public Sector,50,1,0,,
20632,M,J,Private Sector,20,0,0,32.0,0.0
20633,F,J,Private Sector,20,3,0,33.0,0.0
20634,M,C,Unemployed,40,2,0,30.0,1.0
20635,M,O,Private Sector,40,0,1,40.0,3.0
20636,F,U,Private Sector,20,1,4,26.0,1.0
20637,F,C,Private Sector,50,3,0,37.0,0.0
20638,F,U,Unemployed,10,0,1,38.0,2.0
20639,F,C,Public Sector,40,1,0,39.0,2.0
20640,F,M,Public Sector,30,2,1,32.0,3.0
20641,M,C,Private Sector,80,4,1,29.0,3.0
20642,F,U,Public Sector,30,0,0,30.0,3.0
20643,M,C,Private Sector,10,0,5,33.0,3.0
20644,M,J,Public Sector,40,0,0,46.0,4.0
20645,M,U,Unemployed,50,0,5,28.0,0.0
20646,M,U,Private Sector,20,0,0,35.0,3.0
20647,M,O,Private Sector,70,0,0,36.0,2.0
20648,M,C,Unemployed,50,2,5,26.0,4.0
20649,M,U,Public Sector,20,1,1,33.0,1.0
20650,F,O,Public Sector,10,0,0,35.0,3.0
20651,F,U,Public Sector,30,0,0,39.0,1.0
20652,M,C,Public Sector,10,0,0,38.0,1.0
20653,M,U,Private Sector,60,0,0,,
20654,M,J,Private Sector,10,0,0,31.0,2.0
20655,F,U,Private Sector,10,0,1,38.0,3.0
20656,F,J,Public Sector,60,3,5,32.0,3.0
20657,M,C,Public Sector,40,2,0,40.0,2.0
20658,M,U,Private Sector,10,0,0,31.0,1.0
20659,M,U,Private Sector,80,1,0,33.0,1.0
20660,M,C,Unemployed,60,2,1,36.0,1.0
20661,M,C,Unemployed,10,1,1,33.0,2.0
20662,M,U,Private Sector,30,5,2,41.0,1.0
20663,M,U,Private Sector,50,2,1,36.0,1.0
20664,M,M,Public Sector,30,0,3,44.0,1.0
20665,M,C,Public Sector,50,3,0,41.0,1.0
20666,M,U,Private Sector,10,3,1,35.0,2.0
20667,M,C,Public Sector,30,0,1,31.0,2.0
20668,M,O,Unemployed,60,2,5,,
20669,M,U,Public Sector,30,2,0,41.0,2.0
20670,M,U,Public Sector,50,3,0,39.0,4.0
20671,M,M,Private Sector,50,3,1,33.0,2.0
20672,F,C,Public Sector,60,3,0,32.0,3.0
20673,M,M,Unemployed,10,2,0,32.0,2.0
20674,M,J,Private Sector,30,0,5,40.0,2.0
20675,F,C,Unemployed,20,1,0,39.0,0.0
20676,M,U,Unemployed,20,0,2,35.0,2.0
20677,M,U,Private Sector,30,2,1,34.0,3.0
20678,M,U,Private Sector,40,1,0,,
20679,M,C,Private Sector,70,0,0,37.0,2.0
20680,M,U,Private Sector,70,1,2,,
20681,M,U,Public Sector,60,0,1,25.0,2.0
20682,M,U,Private Sector,50,0,0,36.0,2.0
20683,F,U,Unemployed,80,0,0,30.0,0.0
20684,M,U,Unemployed,20,0,2,38.0,0.0
20685,F,U,Public Sector,20,0,0,37.0,2.0
20686,M,C,Private Sector,70,1,5,,
20687,M,C,Private Sector,30,5,0,40.0,2.0
20688,F,U,Private Sector,40,0,0,43.0,1.0
20689,M,C,Private Sector,30,2,0,38.0,2.0
20690,M,J,Private Sector,40,0,0,43.0,2.0
20691,F,C,Self-employed,20,0,0,31.0,1.0
20692,M,M,Private Sector,10,5,0,34.0,0.0
20693,M,U,Public Sector,20,0,5,35.0,3.0
20694,F,U,Private Sector,20,0,2,35.0,3.0
20695,M,J,Unemployed,10,0,5,,
20696,M,M,Unemployed,10,0,4,35.0,0.0
20697,M,O,Private Sector,30,0,5,29.0,1.0
20698,M,C,Self-employed,40,4,0,36.0,0.0
20699,F,U,Unemployed,60,0,0,30.0,3.0
20700,M,C,Public Sector,30,3,0,33.0,2.0
20701,M,U,Unemployed,50,4,5,27.0,0.0
20702,M,J,Private Sector,30,0,5,38.0,3.0
20703,M,U,Private Sector,20,5,1,38.0,2.0
20704,M,U,Private Sector,30,2,0,29.0,0.0
20705,M,J,Public Sector,30,0,0,30.0,1.0
20706,F,U,Private Sector,20,0,2,43.0,2.0
20707,M,U,Unemployed,50,0,0,38.0,3.0
20708,M,U,Public Sector,20,0,1,31.0,3.0
20709,M,U,Private Sector,10,0,0,30.0,0.0
20710,M,O,Public Sector,50,3,1,30.0,2.0
20711,F,U,Private Sector,40,1,1,31.0,2.0
20712,M,C,Public Sector,50,0,0,35.0,4.0
20713,M,C,Unemployed,40,0,0,38.0,0.0
20714,F,U,Self-employed,60,0,0,35.0,3.0
20715,F,O,Private Sector,80,0,5,37.0,1.0
20716,F,C,Private Sector,10,0,0,43.0,3.0
20717,M,C,Private Sector,30,5,0,38.0,1.0
20718,M,J,Public Sector,20,0,0,27.0,3.0
20719,M,C,Private Sector,10,1,5,45.0,1.0
20720,F,C,Public Sector,20,5,2,35.0,3.0
20721,F,U,Private Sector,70,0,5,46.0,1.0
20722,F,C,Unemployed,10,2,0,32.0,0.0
20723,M,U,Private Sector,20,2,0,45.0,0.0
20724,F,C,Private Sector,10,0,4,29.0,1.0
20725,M,J,Public Sector,20,3,0,34.0,4.0
20726,M,C,Private Sector,10,0,0,38.0,1.0
20727,M,U,Public Sector,30,2,5,,
20728,M,J,Private Sector,40,0,0,35.0,2.0
20729,M,U,Public Sector,50,0,0,40.0,3.0
20730,M,M,Public Sector,20,0,2,43.0,4.0
20731,M,C,Private Sector,10,3,4,41.0,2.0
20732,F,M,Private Sector,30,1,0,36.0,0.0
20733,M,U,Private Sector,10,0,1,32.0,3.0
20734,F,C,Private Sector,20,5,5,36.0,3.0
20735,M,O,Self-employed,60,4,0,29.0,2.0
20736,M,M,Public Sector,30,5,0,42.0,4.0
20737,M,C,Public Sector,10,1,0,34.0,3.0
20738,F,O,Self-employed,30,0,0,43.0,3.0
20739,M,M,Private Sector,70,1,0,39.0,1.0
20740,M,U,Private Sector,40,0,0,34.0,3.0
20741,M,J,Unemployed,20,2,1,27.0,3.0
20742,M,M,Private Sector,30,0,0,31.0,2.0
20743,M,J,Private Sector,10,0,4,44.0,3.0
20744,M,U,Public Sector,10,0,0,36.0,2.0
20745,M,C,Self-employed,60,0,4,41.0,1.0
20746,M,U,Public Sector,70,0,1,29.0,3.0
20747,F,U,Public Sector,60,0,2,36.0,2.0
20748,M,C,Unemployed,50,0,4,31.0,1.0
20749,M,O,Public Sector,60,0,0,,
20750,M,J,Private Sector,60,4,0,41.0,2.0
20751,M,C,Private Sector,70,0,0,42.0,2.0
20752,M,U,Private Sector,50,0,0,36.0,2.0
20753,F,M,Self-employed,40,2,0,,
20754,M,U,Private Sector,20,0,4,33.0,3.0
20755,F,U,Public Sector,50,5,0,33.0,3.0
20756,F,C,Private Sector,70,5,4,45.0,2.0
20757,M,C,Private Sector,30,3,5,,
20758,M,M,Private Sector,20,3,0,30.0,1.0
20759,M,U,Private Sector,10,2,5,29.0,0.0
20760,M,U,Private Sector,50,0,0,,
20761,M,J,Private Sector,20,3,5,30.0,3.0
20762,F,J,Private Sector,30,0,0,36.0,3.0
20763,M,U,Unemployed,10,0,0,37.0,1.0
20764,F,C,Public Sector,40,3,0,43.0,2.0
20765,M,C,Private Sector,30,0,0,39.0,1.0
20766,M,U,Private Sector,20,0,0,31.0,1.0
20767,M,U,Private Sector,50,0,1,38.0,1.0
20768,M,M,Public Sector,30,1,1,,
20769,F,J,Private Sector,50,5,0,30.0,3.0
20770,M,O,Self-employed,30,3,1,48.0,2.0
20771,M,U,Private Sector,50,0,0,27.0,3.0
20772,M,M,Unemployed,30,2,4,33.0,0.0
20773,M,U,Private Sector,40,1,4,36.0,3.0
20774,M,J,Private Sector,10,2,0,40.0,2.0
20775,F,U,Self-employed,10,3,0,38.0,1.0
20776,M,O,Public Sector,20,1,2,24.0,3.0
20777,F,U,Private Sector,40,0,2,45.0,1.0
20778,M,U,Public Sector,70,0,1,44.0,0.0
20779,M,C,Public Sector,20,5,0,28.0,0.0
20780,F,O,Public Sector,30,0,1,37.0,2.0
20781,M,C,Private Sector,50,0,0,39.0,2.0
20782,M,U,Private Sector,60,0,0,33.0,2.0
20783,M,O,Self-employed,30,4,0,33.0,1.0
20784,M,J,Self-employed,40,0,5,29.0,2.0
20785,M,C,Self-employed,80,0,0,44.0,1.0
20786,M,J,Public Sector,40,0,0,32.0,2.0
20787,F,U,Private Sector,30,0,5,41.0,0.0
20788,M,U,Private Sector,50,1,0,21.0,0.0
20789,M,U,Private Sector,70,5,0,24.0,3.0
20790,M,C,Private Sector,50,5,0,32.0,1.0
20791,M,C,Unemployed,10,0,0,39.0,0.0
20792,M,U,Unemployed,50,1,0,37.0,2.0
20793,M,C,Unemployed,50,2,0,45.0,1.0
20794,F,C,Private Sector,50,0,0,31.0,2.0
20795,M,U,Public Sector,30,0,0,41.0,2.0
20796,M,C,Public Sector,50,2,0,31.0,1.0
20797,F,J,Public Sector,30,0,0,25.0,1.0
20798,M,C,Self-employed,60,0,0,27.0,2.0
20799,M,U,Public Sector,70,2,1,26.0,0.0
20800,M,C,Public Sector,20,0,4,27.0,3.0
20801,M,U,Private Sector,40,3,1,34.0,3.0
20802,M,C,Unemployed,10,0,0,30.0,2.0
20803,M,U,Private Sector,10,1,5,32.0,1.0
20804,M,O,Public Sector,30,1,1,39.0,2.0
20805,F,M,Unemployed,20,5,1,26.0,3.0
20806,M,C,Private Sector,50,0,5,50.0,3.0
20807,F,U,Public Sector,10,1,0,47.0,3.0
20808,M,U,Public Sector,20,0,0,27.0,3.0
20809,F,J,Public Sector,30,5,1,36.0,2.0
20810,M,M,Unemployed,60,0,2,35.0,3.0
20811,M,O,Private Sector,50,3,4,35.0,3.0
20812,M,U,Private Sector,30,5,0,30.0,2.0
20813,M,M,Public Sector,50,2,0,31.0,3.0
20814,F,U,Public Sector,10,0,0,30.0,3.0
20815,F,U,Public Sector,10,3,1,33.0,0.0
20816,M,U,Private Sector,60,0,0,51.0,3.0
20817,F,J,Private Sector,40,5,0,35.0,3.0
20818,M,C,Public Sector,70,5,0,,
20819,M,C,Self-employed,40,0,1,36.0,3.0
20820,F,C,Unemployed,30,5,1,32.0,3.0
20821,F,C,Unemployed,20,1,1,39.0,2.0
20822,F,U,Private Sector,40,0,0,35.0,0.0
20823,M,C,Unemployed,30,1,5,26.0,3.0
20824,F,C,Self-employed,50,1,5,39.0,3.0
20825,F,M,Public Sector,50,1,0,39.0,3.0
20826,F,C,Private Sector,10,2,0,36.0,3.0
20827,M,U,Private Sector,50,1,0,34.0,2.0
20828,F,U,Private Sector,20,0,1,27.0,2.0
20829,M,U,Unemployed,30,1,0,36.0,1.0
20830,M,U,Private Sector,10,0,1,40.0,3.0
20831,F,J,Public Sector,40,5,0,34.0,0.0
20832,F,J,Public Sector,10,2,1,41.0,1.0
20833,M,U,Private Sector,40,1,0,,
20834,F,M,Private Sector,80,3,0,38.0,1.0
20835,M,U,Public Sector,50,2,2,36.0,1.0
20836,M,O,Public Sector,40,0,1,34.0,1.0
20837,M,J,Private Sector,10,0,4,42.0,0.0
20838,F,U,Unemployed,10,0,0,38.0,1.0
20839,M,J,Private Sector,20,4,0,,
20840,M,C,Unemployed,10,0,0,31.0,3.0
20841,M,U,Public Sector,10,1,0,46.0,3.0
20843,M,U,Private Sector,70,3,5,29.0,0.0
20844,F,O,Public Sector,30,0,4,,
20845,M,U,Public Sector,10,0,1,31.0,2.0
20846,M,O,Unemployed,60,0,0,28.0,2.0
20847,M,U,Unemployed,10,0,3,34.0,2.0
20848,M,J,Self-employed,40,0,4,,
20849,M,J,Private Sector,10,0,4,34.0,0.0
20850,M,O,Private Sector,60,2,4,33.0,0.0
20851,F,U,Self-employed,10,2,1,41.0,0.0
20852,M,U,Private Sector,50,1,0,41.0,3.0
20853,M,M,Public Sector,50,1,1,37.0,1.0
20854,M,O,Public Sector,30,0,0,,
20855,M,C,Private Sector,40,3,0,31.0,2.0
20856,M,O,Private Sector,20,2,4,35.0,0.0
20857,M,U,Unemployed,40,0,2,,
20858,M,O,Public Sector,30,1,0,37.0,1.0
20859,M,U,Private Sector,30,1,1,28.0,3.0
20860,M,O,Self-employed,10,1,0,28.0,4.0
20861,M,C,Public Sector,40,1,1,29.0,3.0
20862,M,U,Public Sector,40,0,0,35.0,1.0
20863,M,C,Unemployed,40,0,1,34.0,0.0
20864,F,M,Private Sector,10,5,0,43.0,1.0
20865,M,M,Public Sector,40,5,2,40.0,2.0
20866,M,C,Self-employed,40,0,0,,
20867,M,J,Public Sector,10,0,0,33.0,1.0
20868,M,U,Public Sector,30,0,1,43.0,1.0
20869,M,O,Private Sector,20,1,0,37.0,1.0
20870,M,U,Public Sector,20,0,4,36.0,2.0
20871,M,M,Self-employed,10,3,3,47.0,0.0
20872,M,M,Public Sector,50,1,2,19.0,3.0
20873,M,U,Unemployed,30,2,0,39.0,1.0
20874,M,C,Public Sector,70,3,0,39.0,3.0
20875,M,C,Private Sector,10,0,5,31.0,3.0
20876,M,U,Private Sector,50,0,3,36.0,3.0
20877,F,O,Unemployed,10,0,0,27.0,2.0
20878,M,C,Unemployed,80,3,1,32.0,3.0
20879,M,U,Public Sector,70,0,0,34.0,3.0
20880,F,C,Unemployed,40,0,5,29.0,0.0
20881,M,C,Unemployed,10,0,2,37.0,3.0
20882,F,O,Self-employed,80,0,5,,
20883,M,C,Public Sector,10,5,0,31.0,1.0
20884,M,J,Private Sector,40,0,3,36.0,3.0
20885,M,U,Private Sector,20,5,4,45.0,2.0
20886,M,U,Private Sector,30,1,0,38.0,2.0
20887,M,J,Public Sector,20,0,1,42.0,3.0
20888,F,O,Private Sector,50,0,5,35.0,2.0
20889,M,U,Self-employed,30,0,0,25.0,3.0
20890,M,U,Self-employed,10,2,0,34.0,0.0
20891,M,M,Unemployed,50,0,1,51.0,3.0
20892,F,U,Unemployed,80,0,1,37.0,1.0
20893,F,C,Public Sector,50,0,4,38.0,3.0
20894,M,O,Private Sector,80,0,0,38.0,2.0
20895,M,J,Private Sector,20,5,0,35.0,1.0
20896,M,U,Public Sector,50,0,0,25.0,1.0
20897,M,U,Public Sector,30,0,5,28.0,0.0
20898,M,C,Private Sector,40,0,0,38.0,1.0
20899,M,U,Private Sector,10,2,1,35.0,0.0
20900,M,U,Private Sector,60,0,4,27.0,2.0
20901,M,J,Public Sector,30,5,0,43.0,1.0
20902,M,C,Private Sector,30,0,0,31.0,3.0
20903,M,U,Unemployed,70,2,3,41.0,3.0
20904,M,U,Public Sector,70,3,0,27.0,3.0
20905,M,U,Public Sector,60,0,1,29.0,1.0
20906,M,C,Unemployed,20,0,3,44.0,2.0
20907,M,M,Public Sector,10,0,1,26.0,3.0
20909,M,O,Public Sector,20,2,1,36.0,1.0
20910,M,C,Public Sector,10,5,2,38.0,3.0
20911,M,C,Unemployed,10,0,3,38.0,1.0
20912,M,U,Unemployed,60,2,0,31.0,3.0
20913,M,C,Private Sector,80,0,0,35.0,1.0
20914,M,U,Self-employed,20,0,1,38.0,2.0
20915,M,U,Public Sector,50,3,2,31.0,2.0
20916,F,U,Self-employed,20,3,2,30.0,2.0
20917,M,M,Private Sector,30,0,4,35.0,1.0
20918,F,J,Private Sector,60,0,0,38.0,1.0
20919,M,J,Public Sector,30,0,1,33.0,2.0
20920,M,C,Public Sector,10,2,2,38.0,2.0
20921,M,J,Unemployed,10,3,1,33.0,2.0
