loan_id,cust_id,loan_reason,requested_amount,payback_amount,installment,cat_number_accounts,cat_number_loans_accounts
157469,21844,Housing,4000,4600.08,127.78,1,2
157460,21847,Financial,10000,13800.0,230.0,1,0
157457,21848,Personal,15000,19800.0,550.0,1,0
157454,21849,Personal,12000,15840.0,440.0,2,0
157451,21850,Car,12000,15240.24,211.67,1,0
157448,21851,Car,10000,31749.840000000004,881.94,2,0
157445,21852,Housing,7000,8050.08,335.42,1,0
157442,21853,Housing,10000,28749.96,798.61,1,2
157439,21854,Car,4000,5079.84,105.83,1,1
157436,21855,Housing,10000,11499.84,319.44,1,2
157433,21856,Car,10000,12700.079999999998,352.78,1,1
157430,21857,Car,10000,19050.12,529.17,2,0
157427,21858,Car,10000,12699.84,264.58,1,0
157424,21859,Car,10000,12700.079999999998,176.39,1,1
157421,21860,Car,7000,8889.84,246.94,1,0
157418,21861,Personal,12000,15840.0,440.0,2,0
157412,21863,Car,7000,8890.08,370.42,2,0
157409,21864,Financial,5000,6900.12,191.67,1,1
157406,21865,Financial,7000,9660.0,402.5,1,0
157400,21867,Financial,10000,13800.0,575.0,1,0
157397,21868,Personal,10000,19800.0,550.0,3,0
157394,21869,Personal,4000,5280.0,110.0,2,0
157391,21870,Housing,10000,11500.08,479.17,1,0
157388,21871,Housing,10000,11499.84,159.72,1,0
157385,21872,Personal,12000,15840.0,264.0,1,0
157382,21873,Car,7000,8889.84,246.94,1,0
157379,21874,Car,15000,19050.0,317.5,1,0
157376,21875,Housing,7000,8049.960000000001,223.61,1,0
157370,21877,Car,7000,8890.08,185.21,1,0
157367,21878,Financial,15000,20700.0,431.25,1,0
157364,21879,Car,15000,19050.239999999998,396.88,1,0
157361,21880,Housing,25000,28749.96,798.61,1,0
157358,21881,Personal,2000,5280.0,110.0,1,0
157355,21882,Car,7000,8890.08,185.21,2,0
157352,21883,Car,7000,8889.84,246.94,1,0
157349,21884,Financial,7000,9660.0,201.25,1,0
157346,21885,Car,10000,12700.079999999998,352.78,1,0
157340,21887,Housing,20000,23000.16,479.17,1,0
157334,21889,Housing,20000,22999.68,319.44,1,0
157331,21890,Housing,7000,8050.08,167.71,3,0
157325,21892,Car,12000,15240.0,254.0,1,0
157322,21893,Car,10000,12700.199999999999,211.67,1,0
157319,21894,Personal,25000,33000.0,687.5,1,0
157316,21895,Car,10000,12699.84,264.58,3,0
157313,21896,Car,10000,12700.079999999998,529.17,1,2
157310,21897,Car,7000,8890.08,370.42,1,0
157307,21898,Financial,10000,13800.0,287.5,1,0
157304,21899,Car,10000,12700.079999999998,352.78,1,0
157301,21900,Housing,10000,11499.84,159.72,1,0
157298,21901,Financial,10000,13799.88,383.33,2,2
157295,21902,Financial,10000,34500.0,718.75,1,0
157292,21903,Car,10000,12699.84,264.58,1,1
157289,21904,Financial,7000,9660.24,134.17,1,0
157286,21905,Housing,5000,5749.92,159.72,3,1
157283,21906,Housing,12000,13800.0,575.0,2,0
157277,21908,Personal,7000,9240.0,385.0,1,0
157274,21909,Car,15000,19050.12,529.17,1,1
157271,21910,Personal,15000,19800.0,330.0,1,0
157268,21911,Car,10000,12699.84,264.58,1,1
157265,21912,Personal,7000,9240.0,154.0,1,0
157262,21913,Financial,25000,34500.0,575.0,3,2
157259,21914,Car,10000,12700.079999999998,176.39,2,0
157256,21915,Housing,12000,13800.0,287.5,1,1
157253,21916,Housing,12000,13799.88,383.33,1,2
157250,21917,Car,15000,19050.12,529.17,1,0
157247,21918,Housing,7000,8050.199999999999,134.17,1,2
157244,21919,Personal,7000,9239.76,128.33,1,0
157241,21920,Car,12000,15240.0,317.5,3,0
157235,21922,Personal,10000,13200.0,550.0,1,0
157232,21923,Housing,10000,11499.84,239.58,1,0
157229,21924,Car,12000,15239.88,423.33,1,0
157226,21925,Financial,10000,13800.0,287.5,1,0
157223,21926,Financial,15000,20700.0,862.5,2,0
157220,21927,Housing,10000,17250.12,479.17,1,0
157214,21929,Car,15000,19050.0,317.5,1,0
157211,21930,Personal,7000,9240.12,256.67,1,0
157208,21931,Personal,10000,13200.12,366.67,1,1
157205,21932,Car,10000,12699.84,264.58,1,2
157202,21933,Car,7000,8889.84,246.94,1,2
157199,21934,Housing,10000,11499.84,319.44,1,0
157196,21935,Car,12000,15240.0,317.5,1,0
157193,21936,Car,25000,31750.08,661.46,1,0
157190,21937,Car,15000,19049.76,264.58,2,0
157187,21938,Personal,4000,5279.76,73.33,1,0
157184,21939,Housing,10000,11499.84,319.44,2,0
157181,21940,Car,7000,8890.08,370.42,1,0
157178,21941,Financial,15000,20700.0,575.0,1,2
157175,21942,Personal,7000,9240.12,256.67,1,0
157172,21943,Personal,12000,15840.0,440.0,2,2
157169,21944,Housing,20000,23000.04,638.89,1,0
157166,21945,Personal,10000,19800.0,825.0,3,0
157163,21946,Car,10000,12699.84,264.58,1,0
157160,21947,Car,10000,12699.84,264.58,2,1
157157,21948,Financial,10000,13799.88,383.33,1,0
157154,21949,Car,10000,12699.84,264.58,1,0
157148,21951,Car,7000,8890.08,185.21,1,1
157142,21953,Car,10000,12700.079999999998,529.17,1,0
157139,21954,Personal,7000,9240.12,256.67,2,0
157136,21955,Car,7000,8890.08,370.42,1,1
157130,21957,Car,7000,8889.84,246.94,2,0
157127,21958,Personal,15000,19800.0,275.0,1,0
157121,21960,Housing,10000,11499.84,319.44,1,1
157118,21961,Financial,7000,9660.24,134.17,2,1
157115,21962,Car,25000,31749.840000000004,881.94,1,2
157112,21963,Financial,7000,9660.0,201.25,1,0
157109,21964,Personal,15000,19800.0,275.0,1,0
157106,21965,Personal,4000,5280.0,110.0,1,0
157100,21967,Financial,15000,20700.0,431.25,1,1
157097,21968,Financial,4000,5519.88,153.33,1,0
157094,21969,Financial,10000,13800.0,287.5,1,0
157091,21970,Personal,7000,9240.0,192.5,1,0
157088,21971,Car,4000,5079.960000000001,141.11,1,0
157085,21972,Financial,15000,20700.0,575.0,1,0
157082,21973,Personal,10000,13200.0,220.0,3,1
157079,21974,Personal,7000,9240.0,192.5,1,0
157076,21975,Car,7000,8889.84,246.94,3,0
157073,21976,Financial,7000,9659.88,268.33,1,0
157070,21977,Personal,15000,19800.0,550.0,2,1
157067,21978,Personal,5000,6600.0,137.5,3,0
157064,21979,Car,10000,12699.84,264.58,3,0
157061,21980,Car,10000,12700.079999999998,176.39,1,0
157052,21983,Car,10000,12699.84,264.58,1,1
157049,21984,Housing,10000,11499.84,319.44,1,0
157043,21986,Personal,7000,9239.76,128.33,1,0
157040,21987,Car,10000,12700.079999999998,529.17,1,0
157037,21988,Car,25000,31750.08,661.46,2,0
157034,21989,Car,10000,12700.079999999998,529.17,1,0
157031,21990,Financial,15000,20700.0,575.0,1,0
157028,21991,Car,10000,12700.079999999998,176.39,1,1
157022,21993,Car,7000,8890.08,370.42,2,1
157019,21994,Personal,15000,19800.0,550.0,1,0
157016,21995,Car,10000,12700.079999999998,176.39,1,0
157013,21996,Financial,15000,20700.0,575.0,2,1
157010,21997,Car,10000,12700.079999999998,352.78,1,0
157007,21998,Housing,15000,17250.239999999998,359.38,1,0
157004,21999,Car,10000,12699.84,264.58,1,0
157001,22000,Car,15000,19050.0,793.75,2,0
156998,22001,Personal,10000,13200.12,366.67,1,0
156992,22003,Car,4000,5080.32,70.56,1,0
156989,22004,Financial,10000,20700.0,862.5,1,0
156980,22007,Housing,10000,11500.08,479.17,3,0
156977,22008,Personal,10000,13200.0,220.0,1,1
156974,22009,Financial,10000,13799.88,383.33,1,0
156971,22010,Personal,10000,13200.12,366.67,1,1
156968,22011,Personal,20000,26399.88,733.33,2,0
156962,22013,Personal,5000,6600.0,137.5,1,0
156959,22014,Personal,7000,9240.0,192.5,1,0
156953,22016,Personal,12000,15840.0,440.0,1,0
156950,22017,Car,4000,5079.960000000001,141.11,1,0
156944,22019,Car,10000,12700.079999999998,352.78,1,0
156941,22020,Personal,5000,6599.88,183.33,1,0
156938,22021,Financial,5000,6900.0,143.75,1,0
156935,22022,Personal,7000,9240.0,192.5,1,1
156932,22023,Housing,20000,23000.04,638.89,1,0
156929,22024,Personal,15000,19800.0,330.0,1,0
156926,22025,Car,10000,19050.239999999998,396.88,1,0
156923,22026,Housing,10000,11499.84,159.72,1,0
156917,22028,Financial,7000,9659.88,268.33,3,0
156914,22029,Housing,10000,11499.84,319.44,1,0
156911,22030,Car,5000,6349.92,132.29,1,0
156908,22031,Financial,7000,9660.24,134.17,2,1
156905,22032,Personal,25000,33000.0,687.5,1,0
156899,22034,Car,7000,8889.84,246.94,1,0
156896,22035,Personal,25000,33000.0,550.0,1,0
156893,22036,Car,10000,19049.76,264.58,1,0
156890,22037,Financial,7000,9659.88,268.33,2,1
156887,22038,Housing,10000,11499.84,319.44,1,0
156884,22039,Financial,7000,9660.0,201.25,1,0
156881,22040,Housing,7000,8050.32,111.81,1,2
156878,22041,Car,20000,25400.159999999996,352.78,1,0
156875,22042,Car,12000,15239.88,423.33,3,1
156872,22043,Housing,7000,8049.960000000001,223.61,1,2
156869,22044,Financial,25000,34500.0,718.75,1,0
156866,22045,Car,4000,5080.08,211.67,1,2
156863,22046,Housing,5000,5749.92,159.72,1,0
156860,22047,Financial,10000,13800.0,287.5,1,1
156857,22048,Housing,4000,4599.84,95.83,2,0
156854,22049,Car,15000,19050.0,317.5,1,0
156848,22051,Car,5000,6349.68,88.19,1,0
156845,22052,Housing,12000,13800.0,287.5,1,0
156842,22053,Housing,25000,28750.32,399.31,1,0
156839,22054,Personal,25000,33000.0,550.0,1,0
156836,22055,Housing,5000,5749.8,95.83,1,0
156833,22056,Car,10000,12699.84,264.58,1,0
156830,22057,Financial,10000,13800.0,287.5,1,0
156827,22058,Car,10000,12699.84,264.58,1,1
156824,22059,Personal,7000,9239.76,128.33,1,0
156821,22060,Car,7000,8889.84,246.94,1,0
156815,22062,Car,12000,15239.88,423.33,2,1
156812,22063,Financial,5000,6900.0,115.0,1,0
156806,22065,Car,10000,12700.079999999998,352.78,1,0
156803,22066,Car,10000,12700.079999999998,352.78,1,0
156800,22067,Personal,10000,13199.76,183.33,1,0
156797,22068,Housing,5000,5749.92,79.86,1,0
156794,22069,Housing,10000,11499.84,319.44,1,1
156791,22070,Financial,7000,9660.24,134.17,3,0
156788,22071,Financial,15000,20700.0,862.5,1,0
156785,22072,Car,10000,12700.199999999999,211.67,2,0
156782,22073,Financial,15000,20700.0,287.5,1,0
156779,22074,Housing,7000,8050.32,111.81,1,0
156776,22075,Housing,5000,5749.92,159.72,1,1
156773,22076,Car,12000,15239.88,423.33,1,0
156770,22077,Financial,5000,6900.0,287.5,1,0
156767,22078,Car,25000,31749.840000000004,440.97,1,0
156764,22079,Personal,7000,9240.0,192.5,1,0
156761,22080,Car,25000,31749.840000000004,881.94,1,2
156758,22081,Financial,7000,9660.0,201.25,1,0
156755,22082,Car,15000,19050.0,317.5,1,0
156752,22083,Personal,7000,9239.76,128.33,1,0
156749,22084,Personal,7000,9240.0,192.5,2,0
156746,22085,Personal,12000,15840.0,440.0,2,0
156743,22086,Housing,12000,13800.0,287.5,3,1
156740,22087,Car,5000,6349.8,105.83,1,1
156737,22088,Housing,10000,17250.239999999998,359.38,1,1
156734,22089,Financial,10000,13800.0,287.5,2,1
156728,22091,Car,10000,12700.079999999998,529.17,2,0
156725,22092,Car,10000,12700.079999999998,176.39,2,1
156722,22093,Car,15000,19050.239999999998,396.88,2,1
156719,22094,Car,10000,12700.079999999998,352.78,1,0
156716,22095,Car,10000,12699.84,264.58,1,0
156713,22096,Personal,7000,9239.76,128.33,1,2
156710,22097,Car,10000,12700.079999999998,352.78,1,1
156707,22098,Financial,10000,13800.0,230.0,3,0
156704,22099,Personal,10000,13200.12,366.67,1,1
156701,22100,Car,10000,12699.84,264.58,3,0
156698,22101,Financial,7000,9660.0,402.5,1,0
156695,22102,Car,7000,8889.84,123.47,1,0
156692,22103,Personal,25000,33000.0,687.5,1,0
156689,22104,Financial,10000,13800.24,191.67,1,0
156686,22105,Car,15000,19050.12,529.17,1,0
156683,22106,Car,12000,15239.88,423.33,1,0
156680,22107,Car,15000,19050.239999999998,396.88,2,0
156677,22108,Housing,4000,4600.08,127.78,1,0
156671,22110,Personal,25000,33000.0,687.5,1,0
156668,22111,Personal,10000,13200.0,275.0,1,1
156665,22112,Car,2000,6350.039999999999,176.39,2,1
156662,22113,Car,15000,19050.239999999998,396.88,1,0
156659,22114,Car,12000,15240.0,317.5,1,0
156656,22115,Housing,7000,8050.08,167.71,2,0
156650,22117,Housing,20000,23000.16,479.17,1,2
156647,22118,Car,12000,15239.88,423.33,1,1
156641,22120,Personal,7000,9240.0,385.0,1,0
156638,22121,Car,10000,12699.84,264.58,1,0
156635,22122,Personal,20000,26400.0,440.0,1,0
156632,22123,Housing,10000,11499.84,319.44,1,0
156629,22124,Personal,7000,9240.0,192.5,1,0
156626,22125,Financial,15000,20700.0,431.25,1,2
156623,22126,Housing,10000,11500.08,479.17,1,1
156620,22127,Housing,7000,8049.960000000001,223.61,2,0
156617,22128,Personal,20000,26400.0,440.0,1,0
156614,22129,Housing,12000,13800.24,191.67,1,0
156611,22130,Car,12000,15239.88,423.33,1,1
156608,22131,Financial,10000,13800.0,287.5,1,1
156605,22132,Car,5000,6350.039999999999,176.39,2,2
156602,22133,Personal,7000,9239.76,128.33,3,0
156599,22134,Financial,12000,16560.0,690.0,1,0
156596,22135,Personal,7000,9239.76,128.33,1,0
156593,22136,Housing,25000,28749.96,798.61,2,1
156590,22137,Housing,15000,17250.239999999998,359.38,1,0
156587,22138,Car,15000,19050.12,529.17,1,0
156584,22139,Car,7000,8889.84,246.94,1,0
156581,22140,Car,10000,12700.079999999998,352.78,1,0
156578,22141,Car,4000,5080.32,70.56,2,0
156575,22142,Housing,7000,8050.32,111.81,1,1
156572,22143,Housing,5000,5749.92,159.72,1,2
156569,22144,Financial,10000,16560.0,460.0,1,0
156566,22145,Financial,10000,13800.24,191.67,1,0
156563,22146,Car,10000,12700.079999999998,529.17,1,0
156560,22147,Car,12000,15240.0,317.5,2,0
156557,22148,Housing,10000,11499.84,239.58,1,0
156554,22149,Car,25000,31749.840000000004,881.94,1,0
156551,22150,Personal,25000,32999.76,458.33,2,0
156548,22151,Personal,10000,13200.0,275.0,2,2
156545,22152,Personal,7000,9239.76,128.33,1,0
156542,22153,Personal,12000,15840.0,440.0,1,0
156539,22154,Housing,12000,13800.0,230.0,1,1
156536,22155,Car,7000,8889.84,246.94,2,0
156533,22156,Personal,7000,9240.12,256.67,1,0
156530,22157,Housing,15000,17249.760000000002,239.58,1,0
156527,22158,Housing,7000,8050.32,111.81,1,0
156524,22159,Personal,7000,9240.0,192.5,1,1
156521,22160,Financial,7000,9660.24,134.17,2,2
156518,22161,Car,10000,12700.199999999999,211.67,1,0
156515,22162,Personal,7000,9240.0,192.5,2,0
156512,22163,Housing,7000,8050.199999999999,134.17,1,0
156509,22164,Personal,10000,13200.0,275.0,1,1
156506,22165,Personal,10000,13199.76,183.33,2,2
156503,22166,Financial,10000,13800.0,287.5,1,0
156500,22167,Car,10000,12700.079999999998,529.17,2,0
156497,22168,Housing,7000,8049.960000000001,223.61,1,1
156494,22169,Housing,7000,8049.960000000001,223.61,1,1
156491,22170,Car,7000,8889.84,123.47,2,0
156488,22171,Car,2000,6349.92,132.29,2,0
156485,22172,Personal,4000,5280.0,110.0,3,0
156482,22173,Housing,7000,8049.960000000001,223.61,1,0
156476,22175,Housing,15000,17250.0,718.75,1,0
156470,22177,Housing,15000,17250.12,479.17,1,0
156467,22178,Car,5000,6349.68,88.19,1,0
156464,22179,Personal,12000,15840.0,330.0,1,0
156461,22180,Housing,10000,11500.08,479.17,3,0
156458,22181,Personal,10000,13200.0,275.0,3,0
156452,22183,Car,15000,19050.12,529.17,2,0
156449,22184,Car,7000,8889.84,246.94,2,0
156446,22185,Personal,7000,9240.0,154.0,1,0
156443,22186,Financial,15000,20700.0,862.5,1,0
156440,22187,Personal,15000,19800.0,275.0,2,1
156437,22188,Housing,7000,8050.08,167.71,1,2
156434,22189,Car,25000,31749.840000000004,440.97,2,1
156431,22190,Personal,10000,13200.12,366.67,1,0
156428,22191,Financial,10000,13799.88,383.33,1,0
156425,22192,Car,7000,8889.84,123.47,1,0
156422,22193,Housing,12000,13800.0,287.5,2,0
156419,22194,Personal,25000,33000.0,687.5,1,0
156416,22195,Personal,7000,9240.0,154.0,2,0
156413,22196,Financial,10000,13800.0,230.0,2,0
156407,22198,Personal,15000,19800.0,275.0,2,0
156404,22199,Car,15000,19050.12,529.17,1,1
156401,22200,Personal,10000,19800.0,412.5,1,1
156398,22201,Housing,10000,11499.84,319.44,1,0
156395,22202,Personal,7000,9240.0,154.0,3,0
156392,22203,Personal,4000,5279.76,73.33,1,0
156389,22204,Car,15000,19050.12,529.17,1,0
156386,22205,Personal,25000,33000.0,687.5,2,0
156383,22206,Car,10000,12700.079999999998,176.39,1,0
156380,22207,Car,20000,25400.159999999996,705.56,1,0
156377,22208,Housing,10000,11499.84,319.44,1,0
156374,22209,Car,7000,8890.08,185.21,1,0
156371,22210,Housing,7000,8050.08,167.71,1,0
156368,22211,Personal,4000,5280.0,110.0,1,0
156362,22213,Housing,2000,5749.8,95.83,1,0
156359,22214,Personal,10000,19800.0,550.0,1,0
156356,22215,Housing,4000,4600.2,76.67,1,2
156353,22216,Car,25000,31750.08,661.46,1,0
156350,22217,Personal,10000,13200.0,550.0,1,0
156347,22218,Car,12000,15240.0,317.5,1,0
156344,22219,Car,25000,31749.840000000004,881.94,1,0
156341,22220,Car,12000,15240.0,317.5,1,1
156338,22221,Personal,7000,9239.76,128.33,1,2
156335,22222,Housing,10000,11499.84,319.44,1,1
156332,22223,Financial,10000,13800.0,575.0,1,0
156329,22224,Housing,12000,13800.24,191.67,1,0
156326,22225,Car,5000,6349.92,264.58,1,0
156323,22226,Car,7000,8890.08,185.21,1,0
156320,22227,Car,12000,15239.88,423.33,1,1
156317,22228,Personal,7000,9240.0,192.5,1,1
156314,22229,Car,10000,12700.079999999998,352.78,1,0
156311,22230,Personal,10000,15840.0,440.0,2,0
156308,22231,Personal,25000,33000.0,687.5,1,1
156305,22232,Personal,15000,19800.0,550.0,2,1
156299,22234,Car,5000,6349.8,105.83,1,0
156296,22235,Personal,15000,19800.0,275.0,1,0
156293,22236,Car,10000,12699.84,264.58,1,0
156290,22237,Financial,7000,9660.0,201.25,1,2
156287,22238,Personal,10000,13200.0,275.0,1,0
156284,22239,Car,5000,6349.92,132.29,1,0
156281,22240,Personal,15000,19800.0,275.0,2,0
156278,22241,Housing,15000,17250.239999999998,359.38,1,1
156275,22242,Car,2000,6350.039999999999,176.39,2,0
156272,22243,Car,4000,5080.08,211.67,1,0
156269,22244,Car,12000,15240.0,317.5,2,0
156266,22245,Financial,7000,9660.0,161.0,1,0
156263,22246,Housing,10000,11500.08,479.17,1,0
156260,22247,Financial,5000,6900.0,143.75,1,0
156257,22248,Car,15000,19050.12,529.17,3,0
156254,22249,Financial,7000,9659.88,268.33,1,0
156251,22250,Car,7000,8889.84,123.47,1,1
156248,22251,Personal,15000,19800.0,550.0,2,2
156245,22252,Car,10000,12700.079999999998,352.78,1,0
156239,22254,Housing,10000,11500.08,479.17,1,1
156236,22255,Financial,15000,20700.0,345.0,1,1
156233,22256,Car,15000,19050.0,317.5,1,0
156230,22257,Car,7000,8890.08,185.21,1,0
156227,22258,Financial,7000,9660.0,201.25,1,0
156224,22259,Financial,20000,27600.0,575.0,2,2
156221,22260,Financial,7000,9660.0,161.0,1,0
156218,22261,Car,2000,5080.2,84.67,2,0
156215,22262,Car,12000,15239.88,423.33,1,0
156212,22263,Personal,15000,19800.0,550.0,1,1
156209,22264,Personal,10000,13200.0,275.0,1,1
156206,22265,Housing,25000,28750.32,399.31,1,0
156203,22266,Car,10000,12700.079999999998,176.39,1,1
156197,22268,Car,10000,12700.079999999998,529.17,1,2
156194,22269,Housing,12000,13799.88,383.33,1,0
156191,22270,Housing,15000,17250.12,479.17,2,0
156188,22271,Car,7000,8890.08,370.42,1,1
156185,22272,Car,10000,12700.079999999998,352.78,1,1
156182,22273,Housing,15000,17250.0,287.5,2,0
156179,22274,Car,10000,12700.079999999998,529.17,2,0
156176,22275,Personal,12000,15840.0,220.0,1,0
156173,22276,Financial,4000,5520.24,76.67,1,0
156170,22277,Housing,20000,22999.68,319.44,2,0
156167,22278,Personal,15000,19800.0,825.0,1,0
156164,22279,Financial,10000,13800.24,191.67,1,0
156161,22280,Car,5000,6350.039999999999,176.39,1,0
156158,22281,Housing,7000,8050.08,167.71,1,0
156155,22282,Housing,10000,11499.84,239.58,3,1
156152,22283,Personal,12000,15840.0,220.0,2,0
156149,22284,Personal,15000,19800.0,825.0,1,1
156146,22285,Car,15000,19050.239999999998,396.88,1,0
156140,22287,Car,10000,12699.84,264.58,1,0
156137,22288,Housing,7000,8050.199999999999,134.17,1,0
156134,22289,Car,25000,31749.840000000004,440.97,2,1
156131,22290,Housing,25000,28749.96,798.61,1,0
156128,22291,Housing,10000,28749.96,798.61,3,0
156125,22292,Car,7000,8890.199999999999,148.17,2,0
156119,22294,Financial,15000,20700.0,287.5,1,0
156116,22295,Car,25000,31750.08,661.46,2,0
156113,22296,Housing,10000,11499.84,319.44,2,0
156110,22297,Housing,10000,11499.84,159.72,2,0
156107,22298,Personal,15000,19800.0,275.0,1,0
156104,22299,Car,10000,12700.079999999998,176.39,1,0
156101,22300,Car,15000,19049.76,264.58,2,0
156098,22301,Car,10000,12700.079999999998,176.39,1,0
156092,22303,Personal,10000,13199.76,183.33,1,1
156086,22305,Car,7000,8890.08,185.21,1,2
156083,22306,Housing,4000,4599.84,95.83,3,1
156080,22307,Personal,10000,13200.12,366.67,1,0
156077,22308,Housing,10000,11500.08,479.17,1,0
156074,22309,Car,10000,12700.079999999998,352.78,1,0
156071,22310,Personal,10000,13200.0,275.0,3,0
156068,22311,Personal,10000,15840.0,440.0,1,1
156062,22313,Financial,15000,20700.0,287.5,2,0
156059,22314,Financial,10000,13800.0,230.0,2,2
156056,22315,Financial,12000,16560.0,690.0,1,1
156053,22316,Housing,4000,4600.08,127.78,3,0
156047,22318,Car,10000,12700.079999999998,352.78,1,0
156044,22319,Car,15000,19049.76,264.58,1,0
156041,22320,Car,10000,25400.159999999996,529.17,2,0
156038,22321,Financial,5000,6899.76,95.83,2,0
156035,22322,Financial,15000,20700.0,287.5,2,0
156032,22323,Car,5000,6349.68,88.19,1,0
156029,22324,Personal,12000,15840.0,440.0,1,0
156026,22325,Personal,10000,13200.0,550.0,1,2
156023,22326,Car,7000,8889.84,246.94,3,0
156020,22327,Financial,7000,9660.24,134.17,2,0
156017,22328,Housing,7000,8050.199999999999,134.17,1,0
