loan_id,cust_id,date,loan_reason,loan_term,requested_amount,installment,number_loans_accounts,number_accounts
163733,19756,2018-11-01,Personal,72,10000,183.33,0,1
163730,19757,2017-07-01,Car,36,25000,881.94,0,1
163727,19758,2016-11-01,Personal,60,7000,154.0,0,2
163724,19759,2018-02-01,Personal,24,7000,385.0,0,1
163721,19760,2018-02-01,Personal,48,7000,192.5,0,2
163718,19761,2017-09-01,Car,24,12000,635.0,0,1
163715,19762,2018-11-01,Financial,72,15000,287.5,0,2
163712,19763,2018-08-01,Housing,48,15000,359.38,0,2
163709,19764,2018-08-01,Financial,48,5000,143.75,1,1
163706,19765,2016-03-01,Housing,36,4000,127.78,0,1
163703,19766,2018-12-01,Personal,72,10000,275.0,0,1
163700,19767,2017-12-01,Financial,24,5000,287.5,0,3
163697,19768,2016-06-01,Housing,24,7000,335.42,0,3
163694,19769,2018-10-01,Personal,48,10000,275.0,1,1
163691,19770,2017-11-01,Financial,72,15000,287.5,0,1
163688,19771,2017-05-01,Personal,48,25000,687.5,0,2
163685,19772,2018-07-01,Personal,48,7000,192.5,0,1
163682,19773,2017-11-01,Housing,36,15000,479.17,1,1
163679,19774,2018-08-01,Personal,60,5000,110.0,0,1
163676,19775,2017-04-01,Housing,24,7000,335.42,2,1
163673,19776,2018-09-01,Car,36,10000,529.17,0,1
163670,19777,2018-03-01,Car,72,10000,440.97,0,3
163667,19778,2016-04-01,Housing,48,10000,239.58,0,1
163664,19779,2017-08-01,Housing,36,10000,319.44,2,1
163661,19780,2016-08-01,Car,48,2000,132.29,0,3
163658,19781,2016-01-01,Housing,48,12000,287.5,0,1
163655,19782,2016-11-01,Housing,48,15000,359.38,3,1
163652,19783,2016-07-01,Personal,48,20000,550.0,0,1
163649,19784,2017-02-01,Car,48,50000,1322.92,1,1
163646,19785,2016-07-01,Financial,48,15000,431.25,2,1
163643,19786,2016-08-01,Personal,72,5000,91.67,0,2
163640,19787,2017-07-01,Housing,36,30000,958.33,0,1
163637,19788,2018-09-01,Car,60,4000,84.67,0,3
163634,19789,2018-07-01,Personal,36,25000,916.67,0,1
163631,19790,2018-09-01,Financial,24,10000,575.0,0,2
163628,19791,2017-08-01,Housing,60,15000,287.5,0,1
163625,19792,2018-04-01,Car,60,10000,211.67,0,1
163622,19793,2018-11-01,Personal,36,10000,366.67,0,1
163619,19794,2018-06-01,Car,36,7000,246.94,0,2
163616,19795,2018-06-01,Car,36,15000,529.17,0,1
163613,19796,2017-07-01,Car,48,5000,132.29,0,2
163610,19797,2016-07-01,Housing,36,10000,383.33,0,1
163607,19798,2016-05-01,Car,60,12000,254.0,0,1
163604,19799,2017-10-01,Housing,72,25000,399.31,0,1
163601,19800,2018-08-01,Personal,60,7000,154.0,1,1
163598,19801,2018-04-01,Personal,48,10000,275.0,0,2
163595,19802,2016-06-01,Housing,48,4000,95.83,0,1
163592,19803,2017-04-01,Personal,48,10000,275.0,0,2
163589,19804,2017-10-01,Personal,72,15000,275.0,0,2
163586,19805,2017-04-01,Car,36,7000,246.94,0,1
163583,19806,2016-07-01,Housing,24,10000,479.17,0,1
163580,19807,2018-07-01,Financial,72,5000,95.83,0,1
163577,19808,2016-04-01,Car,48,10000,264.58,0,1
163574,19809,2016-08-01,Housing,36,10000,319.44,0,1
163571,19810,2018-06-01,Car,72,7000,123.47,0,2
163568,19811,2016-11-01,Car,36,7000,246.94,0,1
163565,19812,2016-10-01,Personal,60,7000,154.0,1,1
163562,19813,2018-08-01,Housing,36,5000,159.72,0,1
163559,19814,2018-10-01,Personal,24,10000,550.0,0,1
163556,19815,2018-12-01,Car,48,12000,317.5,1,2
163553,19816,2017-12-01,Car,24,10000,529.17,1,1
163550,19817,2018-03-01,Car,48,4000,105.83,0,5
163547,19818,2017-12-01,Housing,36,10000,319.44,1,1
163544,19819,2017-12-01,Financial,48,12000,345.0,0,3
163541,19820,2018-01-01,Personal,48,10000,275.0,0,1
163538,19821,2016-12-01,Car,72,10000,176.39,0,1
163535,19822,2018-09-01,Car,48,4000,105.83,1,1
163532,19823,2017-09-01,Personal,60,7000,154.0,1,1
163529,19824,2016-10-01,Car,60,25000,529.17,0,1
163526,19825,2017-10-01,Car,24,15000,793.75,0,1
163523,19826,2016-05-01,Personal,72,10000,183.33,0,1
163520,19827,2016-08-01,Car,48,10000,264.58,0,1
163517,19828,2017-05-01,Financial,24,15000,862.5,0,1
163514,19829,2016-12-01,Car,36,7000,246.94,0,1
163511,19830,2017-12-01,Housing,36,12000,383.33,0,1
163508,19831,2017-01-01,Housing,48,15000,359.38,0,2
163505,19832,2016-08-01,Personal,36,4000,146.67,1,1
163502,19833,2016-07-01,Car,48,15000,396.88,0,1
163499,19834,2018-01-01,Car,60,10000,211.67,0,2
163496,19835,2017-05-01,Car,48,7000,185.21,0,1
163493,19836,2016-05-01,Car,48,10000,264.58,1,1
163490,19837,2018-02-01,Car,72,7000,123.47,0,1
163487,19838,2018-01-01,Personal,72,10000,183.33,0,1
163484,19839,2018-02-01,Personal,36,10000,916.67,0,1
163481,19840,2018-11-01,Financial,24,20000,1150.0,3,3
163478,19841,2016-07-01,Personal,48,10000,275.0,0,1
163475,19842,2016-03-01,Housing,24,2000,191.67,0,1
163472,19843,2017-10-01,Car,48,10000,264.58,2,2
163469,19844,2018-05-01,Personal,60,10000,220.0,0,1
163466,19845,2018-12-01,Car,36,15000,529.17,0,2
163463,19846,2017-11-01,Personal,48,10000,275.0,0,1
163460,19847,2017-08-01,Car,48,12000,317.5,1,3
163457,19848,2018-03-01,Car,72,10000,176.39,2,1
163454,19849,2016-12-01,Housing,24,15000,718.75,0,1
163451,19850,2016-11-01,Financial,48,15000,431.25,0,1
163448,19851,2018-07-01,Housing,72,10000,159.72,0,1
163445,19852,2016-10-01,Housing,24,7000,335.42,0,4
163442,19853,2018-11-01,Financial,48,12000,345.0,0,2
163439,19854,2018-03-01,Car,60,25000,529.17,0,1
163436,19855,2018-07-01,Personal,72,30000,550.0,0,1
163433,19856,2017-11-01,Financial,48,15000,431.25,0,1
163430,19857,2017-10-01,Car,36,10000,352.78,0,1
163427,19858,2017-02-01,Car,36,10000,352.78,0,2
163424,19859,2017-05-01,Financial,72,7000,134.17,1,1
163421,19860,2016-04-01,Personal,48,15000,412.5,1,1
163418,19861,2016-04-01,Personal,60,10000,220.0,0,2
163415,19862,2016-06-01,Car,72,10000,176.39,0,1
163412,19863,2018-10-01,Personal,60,10000,220.0,0,1
163409,19864,2017-09-01,Personal,72,7000,128.33,0,3
163406,19865,2017-01-01,Car,24,10000,529.17,2,2
163403,19866,2018-10-01,Car,36,12000,423.33,0,1
163400,19867,2016-07-01,Housing,36,10000,319.44,0,1
163397,19868,2018-05-01,Personal,72,4000,73.33,1,1
163394,19869,2018-06-01,Personal,48,30000,825.0,0,1
163391,19870,2016-11-01,Financial,48,15000,431.25,1,1
163388,19871,2016-03-01,Car,36,20000,705.56,0,1
163385,19872,2018-05-01,Personal,36,30000,1100.0,0,2
163382,19873,2016-12-01,Personal,36,4000,146.67,0,2
163379,19874,2018-10-01,Car,36,4000,141.11,0,1
163376,19875,2016-08-01,Personal,36,10000,550.0,0,1
163373,19876,2016-08-01,Car,72,4000,70.56,0,2
163370,19877,2018-11-01,Personal,48,10000,275.0,0,1
163367,19878,2018-11-01,Financial,60,10000,230.0,1,1
163364,19879,2018-05-01,Car,72,10000,176.39,1,1
163361,19880,2018-08-01,Car,48,15000,396.88,0,1
163358,19881,2016-08-01,Housing,36,10000,319.44,1,1
163355,19882,2018-07-01,Car,72,30000,529.17,1,1
163352,19883,2018-02-01,Personal,72,10000,183.33,3,3
163349,19884,2017-06-01,Personal,72,12000,220.0,0,1
163346,19885,2017-01-01,Personal,60,10000,330.0,1,1
163343,19886,2017-07-01,Financial,72,15000,287.5,0,1
163340,19887,2017-03-01,Personal,60,15000,330.0,0,1
163337,19888,2017-10-01,Financial,36,7000,268.33,0,1
163334,19889,2016-06-01,Personal,72,25000,458.33,2,1
163331,19890,2016-09-01,Housing,60,20000,383.33,0,1
163328,19891,2017-10-01,Car,36,12000,423.33,0,1
163325,19892,2017-11-01,Car,48,12000,317.5,0,1
163322,19893,2017-12-01,Car,48,7000,185.21,0,2
163319,19894,2018-04-01,Housing,48,7000,167.71,1,1
163316,19895,2018-09-01,Car,48,7000,185.21,0,1
163313,19896,2016-07-01,Car,72,12000,211.67,0,1
163310,19897,2018-10-01,Car,36,10000,352.78,0,2
163307,19898,2017-08-01,Personal,72,30000,550.0,1,1
163304,19899,2016-05-01,Personal,36,4000,146.67,0,1
163301,19900,2016-08-01,Personal,72,7000,128.33,1,1
163298,19901,2016-03-01,Car,72,12000,211.67,1,1
163295,19902,2017-05-01,Personal,48,7000,192.5,0,1
163292,19903,2016-12-01,Housing,48,10000,239.58,0,3
163289,19904,2018-05-01,Housing,72,10000,159.72,0,1
163286,19905,2018-08-01,Car,36,10000,352.78,0,1
163283,19906,2016-10-01,Financial,60,15000,345.0,1,2
163280,19907,2017-09-01,Car,72,25000,440.97,1,1
163277,19908,2016-09-01,Financial,48,25000,718.75,0,1
163274,19909,2016-10-01,Car,36,7000,246.94,0,1
163271,19910,2018-02-01,Personal,36,30000,1100.0,0,1
163268,19911,2018-11-01,Financial,60,7000,161.0,0,1
163265,19912,2018-07-01,Car,48,15000,396.88,0,1
163262,19913,2016-12-01,Housing,36,30000,958.33,0,1
163259,19914,2017-06-01,Car,72,12000,211.67,0,1
163256,19915,2017-07-01,Housing,48,15000,359.38,0,1
163253,19916,2016-02-01,Car,48,10000,264.58,0,1
163250,19917,2016-05-01,Housing,36,4000,127.78,1,1
163247,19918,2018-01-01,Housing,48,10000,239.58,1,1
163244,19919,2016-02-01,Personal,24,7000,385.0,0,2
163241,19920,2017-12-01,Car,60,7000,148.17,0,1
163238,19921,2018-06-01,Car,48,7000,185.21,0,3
163235,19922,2017-08-01,Car,72,5000,88.19,0,1
163232,19923,2018-03-01,Personal,36,7000,256.67,0,1
163229,19924,2017-12-01,Car,36,25000,881.94,0,1
163226,19925,2018-08-01,Housing,72,4000,63.89,0,1
163223,19926,2017-07-01,Car,48,25000,661.46,0,2
163220,19927,2016-10-01,Car,24,12000,635.0,0,1
163217,19928,2018-03-01,Housing,72,10000,159.72,0,1
163214,19929,2018-04-01,Car,48,50000,1322.92,0,1
163211,19930,2018-06-01,Personal,48,10000,275.0,2,1
163208,19931,2018-05-01,Financial,36,7000,268.33,0,1
163205,19932,2016-08-01,Housing,36,15000,479.17,0,1
163202,19933,2018-03-01,Car,60,10000,211.67,0,1
163199,19934,2018-05-01,Car,24,10000,529.17,0,4
163196,19935,2016-04-01,Housing,24,7000,335.42,0,1
163193,19936,2016-04-01,Personal,60,12000,264.0,0,1
163190,19937,2016-11-01,Housing,60,7000,134.17,0,1
163187,19938,2017-07-01,Personal,72,7000,128.33,0,1
163184,19939,2016-07-01,Personal,48,12000,330.0,0,1
163181,19940,2016-02-01,Car,48,7000,185.21,0,1
163178,19941,2018-02-01,Personal,48,25000,687.5,0,1
163175,19942,2017-06-01,Personal,36,7000,256.67,0,1
163172,19943,2018-04-01,Car,48,15000,396.88,0,1
163169,19944,2016-04-01,Car,72,7000,123.47,0,2
163166,19945,2018-10-01,Car,72,5000,88.19,0,1
163163,19946,2018-05-01,Car,72,15000,264.58,0,1
163160,19947,2018-03-01,Personal,48,12000,330.0,2,2
163157,19948,2017-02-01,Car,72,10000,176.39,0,2
163154,19949,2018-10-01,Car,48,25000,661.46,1,1
163151,19950,2018-12-01,Personal,36,7000,256.67,1,1
163148,19951,2016-07-01,Financial,36,7000,268.33,0,1
163145,19952,2017-01-01,Personal,36,15000,550.0,0,1
163142,19953,2018-05-01,Housing,48,30000,718.75,0,1
163139,19954,2018-07-01,Car,48,12000,317.5,0,1
163136,19955,2016-09-01,Personal,36,50000,1833.33,1,4
163133,19956,2016-06-01,Financial,36,30000,1150.0,0,1
163130,19957,2016-02-01,Car,48,15000,396.88,0,1
163127,19958,2016-02-01,Financial,72,15000,287.5,0,1
163124,19959,2016-09-01,Car,48,10000,264.58,0,1
163121,19960,2018-06-01,Housing,60,25000,479.17,0,1
163118,19961,2018-07-01,Personal,48,10000,275.0,0,1
163115,19962,2018-05-01,Housing,60,5000,95.83,1,1
163112,19963,2017-03-01,Car,72,10000,529.17,0,2
163109,19964,2016-11-01,Financial,72,7000,134.17,2,1
163106,19965,2017-04-01,Housing,24,10000,479.17,1,1
163103,19966,2018-03-01,Personal,60,7000,154.0,0,2
163100,19967,2017-01-01,Housing,48,10000,239.58,0,1
163097,19968,2016-09-01,Housing,24,10000,479.17,0,4
163094,19969,2017-12-01,Housing,72,7000,111.81,4,1
163091,19970,2018-11-01,Housing,36,7000,223.61,0,1
163088,19971,2017-01-01,Personal,60,10000,220.0,0,1
163085,19972,2016-04-01,Financial,48,12000,345.0,0,6
163082,19973,2017-10-01,Car,48,15000,396.88,1,2
163079,19974,2018-06-01,Car,36,25000,881.94,0,2
163076,19975,2017-03-01,Personal,36,10000,366.67,0,1
163073,19976,2017-07-01,Personal,48,10000,275.0,0,1
163070,19977,2016-12-01,Financial,36,4000,153.33,0,2
163067,19978,2018-04-01,Car,48,10000,264.58,0,3
163064,19979,2016-07-01,Housing,60,10000,191.67,0,2
163061,19980,2017-05-01,Housing,36,50000,1597.22,0,1
163058,19981,2016-06-01,Financial,36,4000,153.33,0,1
163055,19982,2017-12-01,Financial,36,15000,575.0,0,2
163052,19983,2016-10-01,Car,72,30000,529.17,0,1
163049,19984,2016-06-01,Housing,24,15000,718.75,1,1
163046,19985,2017-02-01,Housing,48,10000,239.58,0,2
163043,19986,2016-12-01,Personal,36,10000,366.67,0,1
163040,19987,2017-01-01,Car,36,7000,246.94,0,1
163037,19988,2018-02-01,Personal,72,25000,458.33,0,2
163034,19989,2017-03-01,Housing,48,25000,598.96,0,1
163031,19990,2016-04-01,Car,36,7000,246.94,0,1
163028,19991,2017-08-01,Car,48,10000,264.58,0,1
163025,19992,2017-02-01,Car,48,10000,264.58,0,2
163022,19993,2018-01-01,Personal,48,10000,275.0,0,1
163019,19994,2018-01-01,Car,36,4000,141.11,0,1
163016,19995,2018-05-01,Car,60,10000,211.67,2,1
163013,19996,2017-05-01,Car,72,25000,440.97,0,1
163010,19997,2016-09-01,Financial,48,10000,287.5,0,1
163007,19998,2018-03-01,Financial,36,4000,153.33,0,1
163004,19999,2016-10-01,Housing,60,12000,230.0,1,1
163001,20000,2016-05-01,Housing,24,50000,2395.83,0,1
162998,20001,2018-05-01,Personal,60,7000,154.0,0,1
162995,20002,2017-05-01,Financial,72,10000,191.67,2,1
162992,20003,2016-08-01,Car,48,5000,132.29,0,2
162989,20004,2018-06-01,Car,72,10000,176.39,0,1
162986,20005,2017-04-01,Car,60,7000,148.17,2,1
162983,20006,2018-06-01,Financial,60,7000,161.0,0,1
162980,20007,2018-05-01,Housing,36,10000,319.44,1,1
162977,20008,2018-01-01,Car,24,12000,635.0,1,2
162974,20009,2018-01-01,Car,36,10000,352.78,0,1
162971,20010,2018-06-01,Housing,72,15000,239.58,0,1
162968,20011,2016-01-01,Car,48,7000,185.21,0,1
162965,20012,2017-06-01,Car,24,15000,793.75,0,2
162962,20013,2016-06-01,Housing,36,10000,319.44,0,2
162959,20014,2017-09-01,Car,36,10000,352.78,0,1
162956,20015,2016-08-01,Personal,48,15000,412.5,1,1
162953,20016,2018-01-01,Financial,72,10000,191.67,2,2
162950,20017,2017-03-01,Personal,48,7000,192.5,0,1
162947,20018,2017-10-01,Financial,36,10000,383.33,0,1
162944,20019,2017-11-01,Personal,36,2000,146.67,0,3
162941,20020,2018-10-01,Car,48,12000,317.5,0,1
162938,20021,2018-05-01,Car,60,5000,105.83,0,1
162935,20022,2018-10-01,Car,60,10000,211.67,0,1
162932,20023,2016-08-01,Personal,60,4000,88.0,0,2
162929,20024,2018-12-01,Car,48,12000,317.5,0,1
162926,20025,2018-08-01,Car,24,10000,529.17,0,1
162923,20026,2017-01-01,Car,36,7000,246.94,0,1
162920,20027,2017-12-01,Housing,72,25000,399.31,2,1
162917,20028,2017-04-01,Personal,72,10000,183.33,0,1
162914,20029,2017-05-01,Car,48,7000,185.21,0,1
162911,20030,2017-11-01,Car,48,10000,661.46,0,1
162908,20031,2016-05-01,Personal,48,7000,192.5,0,1
162905,20032,2018-08-01,Car,36,12000,423.33,0,1
162902,20033,2016-10-01,Car,36,15000,529.17,0,2
162899,20034,2016-10-01,Housing,36,7000,223.61,1,1
162896,20035,2016-10-01,Car,72,30000,529.17,0,1
162893,20036,2016-08-01,Personal,36,12000,440.0,0,1
162890,20037,2018-03-01,Personal,48,15000,412.5,0,1
162887,20038,2017-03-01,Car,48,10000,396.88,0,2
162884,20039,2017-02-01,Housing,36,7000,223.61,0,1
162881,20040,2018-04-01,Personal,36,25000,916.67,0,1
162878,20041,2018-12-01,Personal,72,25000,458.33,0,1
162875,20042,2017-08-01,Car,36,10000,352.78,0,1
162872,20043,2017-12-01,Housing,60,10000,191.67,1,1
162869,20044,2016-02-01,Housing,36,7000,223.61,0,1
162866,20045,2018-07-01,Car,60,15000,317.5,0,1
162863,20046,2018-12-01,Car,24,12000,635.0,2,1
162860,20047,2016-02-01,Personal,36,2000,146.67,0,1
162857,20048,2018-02-01,Car,48,5000,132.29,0,1
162854,20049,2017-08-01,Car,48,15000,396.88,0,1
162851,20050,2018-02-01,Car,48,15000,396.88,0,2
162848,20051,2016-09-01,Car,72,12000,211.67,1,1
162845,20052,2017-05-01,Housing,60,7000,134.17,1,1
162842,20053,2018-02-01,Personal,48,15000,412.5,0,1
162839,20054,2017-10-01,Car,72,30000,529.17,0,1
162836,20055,2016-12-01,Financial,48,30000,862.5,0,2
162833,20056,2018-04-01,Car,48,10000,264.58,2,1
162830,20057,2017-01-01,Housing,36,20000,638.89,0,1
162827,20058,2017-10-01,Housing,48,30000,718.75,1,2
162824,20059,2016-06-01,Financial,72,15000,287.5,0,1
162821,20060,2017-12-01,Car,48,15000,396.88,1,1
162818,20061,2016-03-01,Car,24,10000,529.17,1,3
162815,20062,2016-07-01,Car,24,20000,1058.33,1,1
162812,20063,2017-04-01,Personal,48,15000,412.5,1,3
162809,20064,2018-09-01,Car,72,25000,440.97,0,1
162806,20065,2016-04-01,Car,48,5000,132.29,0,2
162803,20066,2018-08-01,Car,60,15000,317.5,0,1
162800,20067,2017-11-01,Financial,36,10000,383.33,0,1
162797,20068,2016-08-01,Financial,24,10000,1437.5,2,1
162794,20069,2018-06-01,Housing,24,15000,718.75,0,1
162791,20070,2016-05-01,Car,24,15000,793.75,1,1
162788,20071,2018-10-01,Car,36,10000,352.78,0,1
162785,20072,2017-07-01,Financial,72,15000,287.5,0,2
162782,20073,2018-08-01,Housing,48,7000,167.71,0,1
162779,20074,2016-09-01,Housing,24,30000,1437.5,0,1
162776,20075,2017-10-01,Financial,48,25000,718.75,1,1
162773,20076,2018-06-01,Car,48,4000,105.83,0,2
162770,20077,2016-11-01,Car,48,10000,264.58,0,1
162767,20078,2018-03-01,Housing,48,5000,119.79,1,1
162764,20079,2018-12-01,Car,36,10000,352.78,0,1
162761,20080,2016-03-01,Car,48,25000,661.46,0,1
162758,20081,2017-07-01,Personal,72,7000,128.33,0,1
162755,20082,2018-09-01,Personal,36,10000,366.67,2,1
162752,20083,2016-05-01,Financial,24,7000,402.5,0,1
162749,20084,2016-04-01,Car,48,12000,317.5,0,2
162746,20085,2018-01-01,Car,24,12000,635.0,0,1
162743,20086,2018-03-01,Car,36,4000,141.11,0,1
162740,20087,2016-03-01,Housing,24,7000,335.42,0,1
162737,20088,2017-11-01,Car,36,12000,423.33,0,1
162734,20089,2017-12-01,Personal,48,12000,330.0,0,1
162731,20090,2016-11-01,Car,36,15000,529.17,0,1
162728,20091,2016-12-01,Housing,48,25000,598.96,1,1
162725,20092,2018-06-01,Car,36,10000,352.78,1,2
162722,20093,2016-08-01,Housing,36,10000,319.44,0,1
162719,20094,2016-10-01,Car,48,12000,317.5,0,1
162716,20095,2016-01-01,Car,36,15000,529.17,0,1
162713,20096,2018-11-01,Personal,24,7000,385.0,1,1
162710,20097,2016-08-01,Financial,48,25000,718.75,0,1
162707,20098,2018-04-01,Housing,48,10000,239.58,0,2
162704,20099,2017-10-01,Financial,48,12000,345.0,0,1
162701,20100,2018-06-01,Car,48,7000,185.21,0,1
162698,20101,2016-06-01,Financial,60,7000,161.0,2,1
162695,20102,2017-06-01,Car,72,10000,440.97,1,1
162692,20103,2018-09-01,Financial,48,25000,718.75,0,1
162689,20104,2018-06-01,Housing,36,12000,383.33,0,1
162686,20105,2017-09-01,Financial,60,10000,575.0,0,2
162683,20106,2018-10-01,Car,36,4000,141.11,0,1
162680,20107,2017-02-01,Car,48,10000,264.58,0,1
162677,20108,2017-08-01,Personal,48,10000,275.0,0,3
162674,20109,2018-02-01,Personal,24,7000,385.0,0,1
162671,20110,2016-06-01,Housing,72,7000,111.81,0,2
162668,20111,2018-05-01,Car,72,7000,123.47,0,1
162665,20112,2017-02-01,Housing,48,7000,167.71,0,1
162662,20113,2018-01-01,Personal,36,4000,146.67,0,1
162659,20114,2018-10-01,Personal,60,10000,220.0,2,1
162656,20115,2018-11-01,Financial,72,7000,134.17,0,1
162653,20116,2017-06-01,Car,60,15000,317.5,0,1
162650,20117,2018-07-01,Personal,36,10000,550.0,0,1
162647,20118,2018-05-01,Housing,72,7000,111.81,1,1
162644,20119,2017-11-01,Housing,24,2000,191.67,0,1
162641,20120,2017-07-01,Housing,60,10000,191.67,0,1
162638,20121,2018-10-01,Car,48,7000,185.21,3,1
162635,20122,2016-01-01,Personal,72,4000,73.33,0,2
162632,20123,2017-01-01,Housing,48,7000,167.71,1,2
162629,20124,2016-06-01,Car,48,25000,661.46,0,1
162626,20125,2017-05-01,Car,72,7000,123.47,0,2
162623,20126,2018-04-01,Car,36,7000,246.94,0,1
162620,20127,2016-05-01,Personal,72,2000,91.67,0,1
162617,20128,2018-05-01,Car,72,10000,264.58,0,1
162614,20129,2016-04-01,Car,72,15000,264.58,0,1
162611,20130,2016-10-01,Car,60,7000,148.17,0,1
162608,20131,2016-05-01,Car,36,10000,352.78,0,3
162605,20132,2017-12-01,Financial,48,30000,862.5,0,2
162602,20133,2018-09-01,Personal,72,7000,128.33,0,1
162599,20134,2016-12-01,Personal,60,5000,110.0,0,2
162596,20135,2017-10-01,Housing,48,7000,167.71,0,1
162593,20136,2017-11-01,Car,60,10000,211.67,4,1
162590,20137,2018-07-01,Personal,36,7000,256.67,0,1
162587,20138,2017-06-01,Car,60,5000,105.83,1,2
162584,20139,2016-02-01,Personal,72,7000,128.33,0,4
162581,20140,2017-10-01,Car,24,10000,529.17,0,1
162578,20141,2017-01-01,Financial,36,15000,575.0,0,2
162575,20142,2018-04-01,Financial,48,10000,431.25,0,1
162572,20143,2017-01-01,Car,48,10000,264.58,0,1
162569,20144,2018-02-01,Housing,48,7000,167.71,0,1
162566,20145,2018-01-01,Personal,36,7000,256.67,0,4
162563,20146,2017-01-01,Car,72,10000,176.39,1,1
162560,20147,2016-01-01,Housing,72,12000,191.67,1,1
162557,20148,2017-12-01,Personal,36,15000,550.0,0,4
162554,20149,2016-05-01,Housing,72,15000,239.58,0,1
162551,20150,2016-04-01,Housing,36,10000,319.44,1,1
162548,20151,2016-04-01,Personal,72,10000,183.33,1,1
162545,20152,2018-04-01,Financial,36,7000,268.33,0,3
162542,20153,2016-08-01,Personal,48,10000,275.0,1,2
162539,20154,2017-07-01,Car,48,25000,661.46,0,2
162536,20155,2017-09-01,Housing,60,10000,191.67,0,3
162533,20156,2016-01-01,Car,36,7000,246.94,0,1
162530,20157,2018-09-01,Housing,36,7000,223.61,0,1
162527,20158,2017-06-01,Financial,60,15000,345.0,1,2
162524,20159,2017-10-01,Car,48,15000,396.88,0,1
162521,20160,2018-07-01,Car,36,10000,352.78,1,1
162518,20161,2016-05-01,Car,72,10000,176.39,2,2
162515,20162,2018-04-01,Housing,60,25000,479.17,0,1
162512,20163,2018-04-01,Personal,48,15000,412.5,0,2
162509,20164,2017-07-01,Personal,60,15000,330.0,0,3
162506,20165,2016-05-01,Financial,36,12000,460.0,0,1
162503,20166,2018-06-01,Car,72,15000,264.58,0,1
162500,20167,2017-07-01,Car,60,10000,211.67,0,1
162497,20168,2017-07-01,Financial,48,12000,345.0,0,1
162494,20169,2017-01-01,Financial,36,15000,575.0,0,1
162491,20170,2017-03-01,Car,72,20000,352.78,0,1
162488,20171,2017-03-01,Personal,60,10000,220.0,0,1
162485,20172,2018-03-01,Housing,36,10000,319.44,0,1
162482,20173,2018-04-01,Car,60,7000,148.17,0,1
162479,20174,2016-07-01,Car,24,12000,635.0,0,1
162476,20175,2016-08-01,Personal,48,5000,137.5,1,1
162473,20176,2018-04-01,Car,36,7000,246.94,0,2
162470,20177,2017-11-01,Car,72,10000,264.58,0,1
162467,20178,2018-03-01,Housing,48,10000,239.58,0,1
