loan_id,start_date,end_date
163178,2018-05-01,2018-08-01
163151,2019-01-01,2019-03-01
163148,2017-05-01,2017-07-01
163145,2017-02-01,2017-03-01
163142,2018-11-01,2019-02-01
163139,2019-03-01,2019-04-01
163133,2016-11-01,2017-02-01
163130,2016-08-01,2016-11-01
163097,2017-02-01,2017-03-01
163085,2016-08-01,2016-12-01
163073,2018-04-01,2018-08-01
163067,2018-08-01,2018-12-01
163055,2018-08-01,2018-09-01
163049,2016-08-01,2016-12-01
163046,2017-05-01,2017-06-01
163037,2018-05-01,2018-09-01
163031,2016-06-01,2016-09-01
163028,2017-09-01,2018-01-01
163022,2018-07-01,2018-08-01
163013,2017-06-01,2017-09-01
163004,2017-03-01,2017-07-01
163001,2016-12-01,2017-03-01
162995,2017-09-01,2018-01-01
162980,2018-07-01,2018-11-01
162977,2018-08-01,2018-11-01
162965,2018-01-01,2018-04-01
162947,2018-06-01,2018-07-01
162938,2018-12-01,2019-03-01
162935,2019-08-01,2019-12-01
162929,2019-04-01,2019-07-01
162926,2018-10-01,2019-02-01
162920,2018-09-01,2018-12-01
162914,2017-11-01,2017-12-01
162908,2016-12-01,2017-04-01
162902,2017-04-01,2017-06-01
162899,2017-02-01,2017-06-01
162893,2016-09-01,2017-01-01
162884,2017-08-01,2017-11-01
162878,2019-09-01,2020-01-01
162875,2018-03-01,2018-06-01
162863,2019-06-01,2019-10-01
162860,2016-05-01,2016-06-01
162839,2018-06-01,2018-10-01
162833,2018-12-01,2019-04-01
162830,2017-06-01,2017-10-01
162827,2018-07-01,2018-09-01
162818,2016-06-01,2016-08-01
162815,2016-09-01,2016-10-01
162809,2019-06-01,2019-08-01
162794,2018-08-01,2018-11-01
162782,2018-09-01,2018-10-01
162779,2016-11-01,2016-12-01
162776,2018-08-01,2018-12-01
162767,2018-09-01,2018-12-01
162764,2019-10-01,2019-11-01
162752,2017-02-01,2017-03-01
162746,2018-02-01,2018-03-01
162740,2016-06-01,2016-07-01
162737,2018-02-01,2018-03-01
162728,2017-03-01,2017-07-01
162713,2019-03-01,2019-06-01
162710,2016-11-01,2017-02-01
162701,2018-10-01,2018-12-01
162698,2016-12-01,2017-01-01
162695,2018-02-01,2018-06-01
162692,2018-12-01,2019-04-01
162689,2019-01-01,2019-02-01
162665,2017-03-01,2017-06-01
162647,2018-07-01,2018-08-01
162644,2018-09-01,2018-12-01
162632,2017-07-01,2017-10-01
162629,2017-04-01,2017-07-01
162626,2018-02-01,2018-05-01
162614,2016-07-01,2016-11-01
162605,2018-03-01,2018-05-01
162602,2018-10-01,2019-02-01
162599,2017-01-01,2017-03-01
162584,2016-03-01,2016-04-01
162578,2017-03-01,2017-06-01
162566,2018-06-01,2018-09-01
162560,2016-10-01,2017-02-01
162557,2018-01-01,2018-04-01
162551,2016-06-01,2016-10-01
162548,2016-07-01,2016-10-01
162527,2017-07-01,2017-09-01
162509,2017-12-01,2018-01-01
162494,2017-06-01,2017-07-01
162485,2018-09-01,2018-11-01
162470,2018-07-01,2018-09-01
162455,2019-01-01,2019-04-01
162449,2017-04-01,2017-07-01
162443,2017-05-01,2017-09-01
162419,2016-11-01,2017-02-01
162413,2016-11-01,2017-02-01
162410,2017-11-01,2017-12-01
162407,2016-07-01,2016-10-01
162401,2019-03-01,2019-05-01
162398,2016-11-01,2017-03-01
162392,2019-02-01,2019-06-01
162386,2017-03-01,2017-04-01
162380,2018-04-01,2018-07-01
162371,2017-12-01,2018-02-01
162368,2016-05-01,2016-09-01
162356,2017-10-01,2018-02-01
162353,2017-12-01,2018-04-01
162350,2016-10-01,2016-11-01
162329,2017-02-01,2017-03-01
162323,2017-10-01,2018-02-01
162308,2017-05-01,2017-09-01
162290,2018-11-01,2018-12-01
162287,2017-01-01,2017-05-01
162284,2019-05-01,2019-08-01
162281,2017-10-01,2018-02-01
162278,2016-11-01,2017-02-01
162254,2017-06-01,2017-07-01
162248,2019-06-01,2019-09-01
162227,2018-10-01,2018-12-01
162224,2017-05-01,2017-09-01
162218,2019-03-01,2019-06-01
162212,2017-06-01,2017-09-01
162209,2018-01-01,2018-04-01
162203,2017-11-01,2018-02-01
162191,2017-07-01,2017-08-01
162179,2016-11-01,2017-01-01
162176,2017-07-01,2017-10-01
162167,2017-06-01,2017-09-01
162164,2019-03-01,2019-04-01
162155,2017-06-01,2017-09-01
162119,2017-05-01,2017-09-01
162116,2017-07-01,2017-11-01
162113,2017-01-01,2017-02-01
162092,2017-11-01,2018-02-01
162077,2016-08-01,2016-11-01
162074,2019-04-01,2019-08-01
162068,2016-04-01,2016-07-01
162062,2017-04-01,2017-07-01
162053,2016-10-01,2017-02-01
162047,2016-11-01,2017-03-01
162032,2019-09-01,2020-01-01
162029,2019-01-01,2019-05-01
162002,2019-09-01,2020-01-01
161996,2016-10-01,2016-11-01
161975,2018-02-01,2018-06-01
161945,2019-05-01,2019-08-01
161942,2019-02-01,2019-06-01
161930,2019-02-01,2019-04-01
161927,2016-11-01,2016-12-01
161924,2018-08-01,2018-11-01
161918,2016-05-01,2016-06-01
161906,2016-12-01,2017-01-01
161897,2018-11-01,2019-03-01
161882,2018-07-01,2018-10-01
161876,2017-12-01,2018-03-01
161873,2017-11-01,2018-03-01
161870,2017-06-01,2017-07-01
161864,2018-02-01,2018-04-01
161852,2016-12-01,2017-02-01
161837,2016-09-01,2016-12-01
161831,2016-12-01,2017-03-01
161825,2018-06-01,2018-07-01
161819,2018-07-01,2018-08-01
161816,2017-09-01,2018-01-01
161804,2016-11-01,2017-03-01
161801,2018-01-01,2018-03-01
161783,2019-06-01,2019-09-01
161780,2019-05-01,2019-08-01
161777,2017-11-01,2018-01-01
161774,2018-03-01,2018-05-01
161768,2018-08-01,2018-09-01
161762,2019-06-01,2019-09-01
161759,2018-09-01,2018-12-01
161756,2016-09-01,2016-12-01
161744,2017-08-01,2017-11-01
161735,2018-01-01,2018-04-01
161726,2018-01-01,2018-02-01
161717,2016-09-01,2016-10-01
161708,2018-09-01,2019-01-01
161702,2017-12-01,2018-01-01
161699,2019-06-01,2019-09-01
161690,2017-09-01,2018-01-01
161684,2017-02-01,2017-05-01
161675,2016-07-01,2016-08-01
161669,2018-11-01,2019-03-01
161666,2018-02-01,2018-05-01
161663,2016-06-01,2016-10-01
161654,2018-05-01,2018-08-01
161642,2018-04-01,2018-07-01
161621,2018-06-01,2018-10-01
161615,2017-03-01,2017-06-01
161612,2018-07-01,2018-08-01
161594,2017-02-01,2017-03-01
161588,2017-07-01,2017-10-01
161570,2018-03-01,2018-06-01
161558,2017-07-01,2017-11-01
161555,2018-10-01,2019-02-01
161552,2018-04-01,2018-06-01
161549,2016-11-01,2017-01-01
161543,2018-01-01,2018-05-01
161534,2018-07-01,2018-08-01
161528,2019-03-01,2019-07-01
161522,2019-08-01,2019-11-01
161504,2017-11-01,2017-12-01
161486,2016-09-01,2017-01-01
161471,2017-10-01,2017-12-01
161468,2019-08-01,2019-11-01
161456,2017-12-01,2018-04-01
161450,2017-11-01,2018-03-01
161447,2017-02-01,2017-05-01
161444,2018-03-01,2018-06-01
161390,2018-09-01,2018-10-01
161387,2018-06-01,2018-08-01
161384,2017-07-01,2017-10-01
161375,2017-02-01,2017-03-01
161357,2018-01-01,2018-05-01
161354,2016-12-01,2017-02-01
161351,2019-03-01,2019-06-01
161348,2018-10-01,2019-02-01
161345,2018-11-01,2018-12-01
161330,2016-07-01,2016-10-01
161321,2017-06-01,2017-10-01
161318,2016-03-01,2016-06-01
161315,2017-08-01,2017-12-01
161309,2017-09-01,2017-12-01
161303,2017-12-01,2018-01-01
161300,2017-06-01,2017-09-01
161282,2016-10-01,2016-11-01
161237,2017-05-01,2017-09-01
161228,2016-11-01,2017-02-01
161225,2016-07-01,2016-10-01
161213,2019-01-01,2019-03-01
161210,2016-08-01,2016-11-01
161204,2018-02-01,2018-04-01
161195,2017-12-01,2018-01-01
161192,2017-02-01,2017-06-01
161186,2017-03-01,2017-04-01
161183,2017-03-01,2017-07-01
161177,2018-09-01,2018-11-01
161168,2018-04-01,2018-06-01
161162,2017-06-01,2017-09-01
161156,2018-04-01,2018-05-01
161153,2019-03-01,2019-05-01
161147,2019-10-01,2020-01-01
161144,2018-11-01,2019-03-01
161135,2018-01-01,2018-03-01
161132,2016-12-01,2017-03-01
161129,2016-11-01,2017-03-01
161126,2016-12-01,2017-03-01
161123,2017-07-01,2017-11-01
161114,2018-03-01,2018-06-01
161111,2017-08-01,2017-09-01
161096,2019-01-01,2019-03-01
161093,2017-04-01,2017-07-01
161081,2016-11-01,2017-02-01
161078,2018-02-01,2018-05-01
161072,2017-07-01,2017-11-01
161066,2017-08-01,2017-12-01
161057,2018-02-01,2018-05-01
161054,2016-11-01,2016-12-01
161033,2019-02-01,2019-06-01
161021,2019-03-01,2019-06-01
161018,2017-06-01,2017-08-01
161009,2016-09-01,2016-11-01
161003,2018-09-01,2018-10-01
160997,2017-04-01,2017-08-01
160988,2016-11-01,2017-01-01
160979,2017-09-01,2018-01-01
160970,2017-07-01,2017-11-01
160958,2018-04-01,2018-05-01
160949,2017-04-01,2017-05-01
160943,2017-10-01,2018-02-01
160922,2018-03-01,2018-07-01
160916,2017-12-01,2018-04-01
160913,2018-07-01,2018-10-01
160910,2019-09-01,2020-01-01
160898,2018-06-01,2018-10-01
160895,2019-01-01,2019-05-01
160892,2017-05-01,2017-06-01
160877,2019-01-01,2019-05-01
160871,2016-04-01,2016-05-01
160868,2019-01-01,2019-03-01
160856,2018-04-01,2018-08-01
160844,2017-06-01,2017-09-01
160838,2019-02-01,2019-05-01
160829,2018-05-01,2018-08-01
160820,2018-05-01,2018-09-01
160811,2017-01-01,2017-02-01
160808,2019-07-01,2019-10-01
160802,2016-09-01,2016-12-01
160799,2017-01-01,2017-04-01
160778,2016-09-01,2016-12-01
160772,2018-06-01,2018-09-01
160766,2019-03-01,2019-06-01
160763,2018-10-01,2018-12-01
160757,2018-05-01,2018-08-01
160739,2017-11-01,2018-02-01
160733,2016-10-01,2017-01-01
160730,2016-06-01,2016-10-01
160724,2016-10-01,2017-01-01
160718,2019-03-01,2019-07-01
160700,2017-10-01,2018-01-01
160685,2019-02-01,2019-05-01
160682,2018-12-01,2019-03-01
160667,2018-08-01,2018-10-01
160649,2019-02-01,2019-06-01
160640,2018-03-01,2018-06-01
160601,2017-09-01,2017-12-01
160598,2017-04-01,2017-05-01
160592,2016-03-01,2016-07-01
160586,2016-05-01,2016-08-01
160583,2017-10-01,2018-02-01
160568,2017-04-01,2017-07-01
160556,2017-11-01,2017-12-01
160541,2017-01-01,2017-02-01
160532,2017-04-01,2017-07-01
160529,2017-11-01,2018-03-01
160517,2017-06-01,2017-09-01
160511,2018-12-01,2019-03-01
160505,2018-12-01,2019-01-01
160493,2016-05-01,2016-08-01
160490,2016-04-01,2016-07-01
160475,2018-10-01,2019-02-01
160472,2018-12-01,2019-04-01
160469,2016-12-01,2017-03-01
160466,2016-12-01,2017-03-01
160460,2018-10-01,2018-12-01
160457,2016-11-01,2017-02-01
160454,2016-07-01,2016-10-01
160451,2016-07-01,2016-10-01
160448,2016-07-01,2016-11-01
160433,2019-08-01,2019-11-01
160424,2017-08-01,2017-10-01
160406,2017-02-01,2017-03-01
160397,2018-07-01,2018-08-01
160391,2018-01-01,2018-04-01
160388,2017-04-01,2017-06-01
160385,2018-09-01,2018-10-01
160376,2018-01-01,2018-05-01
160373,2018-08-01,2018-09-01
160361,2016-09-01,2017-01-01
160355,2016-12-01,2017-04-01
160349,2017-11-01,2018-01-01
160346,2016-07-01,2016-10-01
160340,2017-05-01,2017-06-01
160337,2016-05-01,2016-09-01
160328,2016-12-01,2017-01-01
160325,2018-02-01,2018-03-01
160322,2018-07-01,2018-10-01
160310,2017-03-01,2017-07-01
160304,2017-06-01,2017-09-01
160301,2018-12-01,2019-03-01
160292,2018-02-01,2018-04-01
160286,2016-07-01,2016-10-01
160283,2016-11-01,2016-12-01
160268,2017-05-01,2017-07-01
160250,2018-02-01,2018-05-01
160244,2018-04-01,2018-05-01
160238,2017-02-01,2017-04-01
160235,2017-11-01,2018-03-01
160211,2019-01-01,2019-04-01
160205,2017-01-01,2017-04-01
160199,2019-03-01,2019-06-01
160193,2016-10-01,2017-02-01
160187,2019-03-01,2019-06-01
160175,2017-04-01,2017-07-01
160172,2017-10-01,2018-02-01
160154,2017-01-01,2017-04-01
160139,2016-12-01,2017-04-01
160136,2018-03-01,2018-06-01
160133,2016-10-01,2016-12-01
160109,2018-09-01,2019-01-01
160034,2018-07-01,2018-10-01
160025,2016-12-01,2017-03-01
160016,2019-02-01,2019-06-01
160010,2018-11-01,2019-02-01
159995,2018-11-01,2018-12-01
159983,2018-11-01,2019-02-01
159977,2016-09-01,2016-12-01
159971,2016-10-01,2017-02-01
159962,2017-12-01,2018-02-01
159953,2016-11-01,2016-12-01
159944,2017-11-01,2017-12-01
159941,2018-12-01,2019-04-01
159938,2016-05-01,2016-08-01
159929,2018-01-01,2018-02-01
159926,2017-10-01,2017-12-01
159908,2017-09-01,2017-12-01
159905,2017-01-01,2017-04-01
159902,2017-04-01,2017-07-01
159896,2019-05-01,2019-09-01
159887,2017-01-01,2017-04-01
159878,2018-01-01,2018-04-01
159875,2019-08-01,2019-11-01
159872,2016-03-01,2016-04-01
159869,2018-12-01,2019-03-01
159866,2017-05-01,2017-06-01
159857,2016-12-01,2017-04-01
159854,2018-04-01,2018-07-01
159851,2016-03-01,2016-07-01
159848,2018-06-01,2018-07-01
159842,2017-07-01,2017-09-01
159839,2019-05-01,2019-09-01
159833,2017-10-01,2018-02-01
159830,2017-01-01,2017-05-01
159824,2016-11-01,2017-02-01
159815,2016-05-01,2016-09-01
159791,2018-05-01,2018-08-01
159788,2016-11-01,2016-12-01
159782,2017-06-01,2017-07-01
159767,2016-11-01,2017-03-01
159764,2017-02-01,2017-05-01
159761,2018-12-01,2019-03-01
159758,2018-12-01,2019-03-01
159752,2018-04-01,2018-08-01
159749,2018-11-01,2019-02-01
159740,2017-09-01,2017-12-01
159734,2017-05-01,2017-09-01
159713,2019-04-01,2019-07-01
159710,2019-03-01,2019-07-01
159707,2018-06-01,2018-08-01
159704,2017-10-01,2018-01-01
159701,2016-05-01,2016-09-01
159689,2018-08-01,2018-12-01
159665,2018-12-01,2019-04-01
159647,2018-04-01,2018-07-01
159623,2017-10-01,2017-12-01
159614,2017-03-01,2017-06-01
159608,2016-05-01,2016-09-01
159596,2017-06-01,2017-07-01
159587,2018-07-01,2018-10-01
159584,2017-12-01,2018-02-01
159569,2018-08-01,2018-12-01
159560,2018-12-01,2019-04-01
159548,2016-07-01,2016-10-01
159533,2017-10-01,2018-02-01
159530,2017-05-01,2017-07-01
159521,2017-08-01,2017-12-01
159518,2017-04-01,2017-05-01
159515,2017-03-01,2017-07-01
159500,2016-08-01,2016-12-01
159479,2019-02-01,2019-05-01
159464,2017-04-01,2017-07-01
159461,2017-12-01,2018-01-01
159458,2017-07-01,2017-09-01
159446,2017-05-01,2017-07-01
159431,2016-09-01,2016-12-01
159428,2016-08-01,2016-11-01
159416,2016-07-01,2016-08-01
159413,2017-04-01,2017-08-01
159404,2016-08-01,2016-12-01
159398,2019-10-01,2020-02-01
159386,2016-09-01,2017-01-01
159368,2019-05-01,2019-06-01
159350,2017-01-01,2017-04-01
159347,2017-10-01,2018-01-01
159344,2018-12-01,2019-02-01
159341,2017-06-01,2017-09-01
159338,2017-02-01,2017-04-01
159329,2016-11-01,2017-03-01
159320,2018-04-01,2018-05-01
159317,2018-05-01,2018-09-01
159311,2017-02-01,2017-03-01
159308,2016-10-01,2016-11-01
159302,2016-12-01,2017-03-01
159299,2017-02-01,2017-03-01
159293,2017-08-01,2017-12-01
159290,2018-02-01,2018-05-01
159284,2016-07-01,2016-10-01
159272,2016-10-01,2016-11-01
159260,2017-03-01,2017-04-01
159257,2016-08-01,2016-11-01
159251,2017-05-01,2017-06-01
159248,2017-05-01,2017-09-01
159236,2016-03-01,2016-05-01
159224,2016-11-01,2017-01-01
159215,2018-07-01,2018-10-01
159209,2016-04-01,2016-05-01
159188,2018-11-01,2019-01-01
159182,2018-04-01,2018-05-01
159179,2018-04-01,2018-07-01
159164,2017-11-01,2018-02-01
159149,2018-12-01,2019-03-01
159122,2018-11-01,2019-01-01
159116,2016-12-01,2017-01-01
159104,2018-11-01,2018-12-01
159098,2018-02-01,2018-06-01
159080,2018-11-01,2018-12-01
159071,2017-08-01,2017-11-01
159068,2017-09-01,2017-11-01
159065,2017-08-01,2017-12-01
159062,2019-04-01,2019-07-01
159050,2017-05-01,2017-08-01
159044,2017-11-01,2018-03-01
159041,2017-01-01,2017-03-01
159035,2019-01-01,2019-02-01
159026,2018-02-01,2018-06-01
159023,2019-04-01,2019-08-01
159014,2018-06-01,2018-09-01
159008,2018-04-01,2018-06-01
159005,2016-06-01,2016-08-01
158999,2016-11-01,2016-12-01
158987,2019-01-01,2019-04-01
158981,2017-11-01,2018-03-01
158978,2019-03-01,2019-04-01
158951,2017-10-01,2017-11-01
158945,2016-07-01,2016-11-01
158939,2018-10-01,2018-11-01
158936,2017-07-01,2017-08-01
158933,2016-07-01,2016-11-01
158924,2017-01-01,2017-04-01
158921,2017-01-01,2017-04-01
158918,2017-09-01,2017-11-01
158909,2019-09-01,2019-11-01
158891,2018-11-01,2019-02-01
158885,2017-05-01,2017-08-01
158882,2017-02-01,2017-05-01
158870,2016-12-01,2017-01-01
158867,2019-04-01,2019-08-01
158849,2018-05-01,2018-08-01
158846,2017-11-01,2018-01-01
158840,2017-10-01,2018-02-01
158837,2018-12-01,2019-02-01
158825,2017-01-01,2017-05-01
158822,2018-07-01,2018-10-01
158819,2016-06-01,2016-10-01
158813,2019-09-01,2019-12-01
158786,2017-04-01,2017-07-01
158780,2018-01-01,2018-02-01
158774,2016-08-01,2016-12-01
158768,2017-04-01,2017-06-01
158765,2017-01-01,2017-04-01
158762,2018-06-01,2018-08-01
158756,2017-03-01,2017-06-01
158747,2018-10-01,2018-12-01
158732,2016-04-01,2016-08-01
158729,2018-01-01,2018-05-01
158723,2018-07-01,2018-09-01
158720,2019-07-01,2019-10-01
158711,2016-10-01,2016-11-01
158705,2018-02-01,2018-03-01
158702,2019-01-01,2019-04-01
158699,2019-03-01,2019-07-01
158693,2017-02-01,2017-04-01
158684,2017-05-01,2017-09-01
158675,2017-01-01,2017-02-01
158666,2016-11-01,2016-12-01
158663,2017-06-01,2017-08-01
158657,2017-07-01,2017-10-01
158654,2017-08-01,2017-09-01
158651,2019-02-01,2019-05-01
158648,2019-05-01,2019-08-01
158645,2016-10-01,2016-12-01
158636,2019-06-01,2019-09-01
158630,2018-09-01,2018-12-01
158624,2018-05-01,2018-06-01
158618,2017-12-01,2018-04-01
158615,2019-06-01,2019-10-01
158603,2016-05-01,2016-06-01
158600,2017-10-01,2017-11-01
158588,2018-10-01,2018-12-01
158558,2018-01-01,2018-04-01
158549,2016-08-01,2016-11-01
158534,2019-03-01,2019-07-01
158528,2017-07-01,2017-09-01
158519,2017-09-01,2017-10-01
158516,2018-04-01,2018-06-01
158513,2016-04-01,2016-05-01
158510,2018-06-01,2018-09-01
158483,2019-03-01,2019-04-01
158459,2019-03-01,2019-07-01
158450,2017-04-01,2017-07-01
158441,2018-03-01,2018-06-01
158423,2019-05-01,2019-09-01
158414,2016-10-01,2016-11-01
158393,2016-03-01,2016-06-01
158390,2017-10-01,2017-12-01
158387,2019-04-01,2019-07-01
158381,2018-01-01,2018-04-01
158372,2018-01-01,2018-03-01
158369,2018-04-01,2018-06-01
158357,2017-03-01,2017-06-01
158345,2019-08-01,2019-12-01
158333,2016-10-01,2017-02-01
158327,2016-11-01,2017-01-01
158315,2018-04-01,2018-05-01
158303,2017-03-01,2017-06-01
158288,2019-02-01,2019-05-01
158285,2018-05-01,2018-06-01
158270,2017-09-01,2017-12-01
158267,2019-04-01,2019-07-01
158255,2019-06-01,2019-09-01
158252,2017-07-01,2017-08-01
158249,2019-04-01,2019-06-01
158246,2016-09-01,2017-01-01
158228,2017-01-01,2017-04-01
158225,2018-10-01,2019-02-01
158216,2016-11-01,2017-01-01
158201,2017-03-01,2017-04-01
158195,2017-10-01,2017-12-01
158189,2018-11-01,2019-01-01
158186,2018-11-01,2019-01-01
158159,2019-03-01,2019-06-01
158153,2017-07-01,2017-10-01
158150,2018-04-01,2018-08-01
158147,2019-09-01,2020-01-01
158141,2018-07-01,2018-08-01
158135,2016-12-01,2017-04-01
158132,2016-11-01,2017-02-01
158111,2018-09-01,2018-11-01
158105,2018-05-01,2018-06-01
158099,2019-02-01,2019-03-01
158096,2019-03-01,2019-05-01
158093,2016-09-01,2017-01-01
158087,2019-10-01,2019-12-01
158084,2018-10-01,2019-01-01
158081,2016-12-01,2017-01-01
158078,2017-08-01,2017-12-01
158069,2017-04-01,2017-07-01
158063,2018-12-01,2019-04-01
158057,2017-08-01,2017-11-01
158051,2018-08-01,2018-11-01
158015,2018-12-01,2019-04-01
158009,2017-12-01,2018-02-01
158006,2019-03-01,2019-06-01
158000,2017-01-01,2017-04-01
157997,2019-05-01,2019-09-01
157988,2016-02-01,2016-06-01
157982,2018-04-01,2018-08-01
157973,2017-09-01,2017-10-01
157967,2019-09-01,2020-01-01
157958,2017-01-01,2017-03-01
157955,2018-06-01,2018-07-01
157952,2016-11-01,2017-02-01
157943,2018-10-01,2019-01-01
157937,2018-08-01,2018-12-01
157934,2017-05-01,2017-07-01
157931,2018-09-01,2018-12-01
157928,2018-08-01,2018-09-01
157925,2019-03-01,2019-04-01
157919,2017-09-01,2017-10-01
157916,2019-05-01,2019-08-01
157910,2018-01-01,2018-05-01
157895,2016-08-01,2016-12-01
157892,2018-02-01,2018-06-01
157874,2017-12-01,2018-03-01
157868,2018-07-01,2018-10-01
157865,2016-09-01,2016-10-01
157847,2017-07-01,2017-08-01
157838,2019-06-01,2019-10-01
157835,2018-02-01,2018-05-01
157826,2018-02-01,2018-04-01
157823,2016-05-01,2016-08-01
157820,2017-08-01,2017-12-01
157817,2016-10-01,2017-01-01
157814,2016-12-01,2017-03-01
157799,2016-05-01,2016-08-01
157781,2017-03-01,2017-07-01
157775,2018-01-01,2018-05-01
157763,2018-07-01,2018-10-01
157760,2017-11-01,2018-03-01
157751,2016-04-01,2016-08-01
157745,2018-06-01,2018-08-01
157736,2018-06-01,2018-09-01
157733,2016-10-01,2016-12-01
157709,2016-06-01,2016-10-01
157697,2019-08-01,2019-11-01
157694,2018-01-01,2018-05-01
157667,2017-12-01,2018-01-01
157658,2018-07-01,2018-10-01
157640,2019-03-01,2019-07-01
157634,2019-06-01,2019-10-01
157628,2017-07-01,2017-08-01
157625,2016-08-01,2016-11-01
157622,2016-08-01,2016-11-01
157610,2018-04-01,2018-06-01
157604,2016-08-01,2016-11-01
157589,2016-09-01,2016-10-01
157583,2017-07-01,2017-11-01
157580,2017-08-01,2017-12-01
157571,2016-09-01,2016-10-01
157568,2018-04-01,2018-06-01
157565,2017-08-01,2017-11-01
157556,2019-08-01,2019-09-01
157553,2017-04-01,2017-07-01
157541,2018-02-01,2018-06-01
157529,2017-04-01,2017-05-01
157514,2018-05-01,2018-06-01
157508,2017-04-01,2017-08-01
157502,2019-04-01,2019-08-01
157481,2018-03-01,2018-04-01
157472,2016-11-01,2017-02-01
157460,2018-03-01,2018-06-01
157457,2017-04-01,2017-06-01
157448,2018-08-01,2018-09-01
157424,2016-10-01,2017-02-01
157406,2016-07-01,2016-10-01
157403,2019-01-01,2019-05-01
157397,2018-12-01,2019-03-01
157391,2018-04-01,2018-07-01
157388,2018-06-01,2018-07-01
157361,2018-08-01,2018-11-01
157358,2018-07-01,2018-08-01
157349,2017-12-01,2018-03-01
157337,2019-01-01,2019-04-01
157328,2018-05-01,2018-08-01
157310,2017-12-01,2018-03-01
157295,2017-08-01,2017-11-01
157289,2016-05-01,2016-08-01
157280,2017-07-01,2017-10-01
157265,2018-02-01,2018-03-01
157262,2018-11-01,2019-02-01
157259,2016-10-01,2016-12-01
157253,2016-04-01,2016-07-01
157247,2019-01-01,2019-04-01
157226,2016-11-01,2017-03-01
157220,2016-08-01,2016-09-01
157217,2018-08-01,2018-11-01
157205,2018-10-01,2018-12-01
157199,2019-08-01,2019-11-01
157193,2017-08-01,2017-12-01
157184,2018-04-01,2018-05-01
157169,2017-05-01,2017-07-01
157163,2017-06-01,2017-09-01
157157,2018-04-01,2018-07-01
157151,2019-01-01,2019-04-01
157145,2019-02-01,2019-06-01
157142,2017-10-01,2017-11-01
157133,2018-11-01,2018-12-01
157130,2017-02-01,2017-03-01
157121,2017-10-01,2017-11-01
157109,2019-02-01,2019-04-01
