cust_id,gender,religion,employment,postal_code,birth_date,joined_ING_date,number_client_calls_to_ING,number_client_calls_from_ING
22911,M,C,Unemployed,20,1982-09-01,2014-09-01,1,1
22912,M,J,Private Sector,80,1981-07-01,2016-02-01,0,1
22913,F,U,Private Sector,20,1977-08-01,2013-05-01,3,1
22914,F,C,Private Sector,10,1970-08-01,2015-08-01,1,4
22915,M,U,Private Sector,80,1990-05-01,2013-09-01,0,2
22916,F,C,Unemployed,30,1977-12-01,2014-03-01,3,0
22917,M,U,Public Sector,60,1994-01-01,2015-09-01,0,1
22918,M,U,Public Sector,50,1984-02-01,2013-01-01,2,2
22919,F,C,Unemployed,30,1979-06-01,2015-02-01,3,2
22920,F,U,Public Sector,80,1984-09-01,2015-05-01,0,0
22921,M,C,Public Sector,70,1980-01-01,2014-09-01,5,0
22922,M,C,Private Sector,10,1988-01-01,2017-04-01,0,0
22923,M,C,Public Sector,20,1976-05-01,2016-06-01,0,0
22924,M,M,Private Sector,60,1982-01-01,2015-06-01,2,1
22925,M,M,Self-employed,30,1986-07-01,2014-06-01,0,0
22926,F,U,Private Sector,30,1978-08-01,2016-03-01,0,0
22927,M,C,Private Sector,30,1986-05-01,2015-08-01,2,0
22928,F,U,Private Sector,30,1987-07-01,2015-11-01,0,0
22929,M,C,Unemployed,30,1980-06-01,2016-06-01,4,1
22930,F,U,Private Sector,70,1981-05-01,2014-12-01,0,0
22931,M,C,Public Sector,30,1976-04-01,2014-10-01,5,0
22932,M,C,Self-employed,60,1981-12-01,2016-02-01,3,3
22933,M,U,Self-employed,20,1980-06-01,2014-01-01,5,6
22934,M,C,Self-employed,10,1986-02-01,2015-07-01,3,1
22935,M,J,Private Sector,30,1984-03-01,2014-05-01,0,1
22936,F,J,Self-employed,30,1972-05-01,2012-06-01,0,1
22937,M,U,Self-employed,80,1970-05-01,2015-08-01,0,0
22938,M,O,Private Sector,30,1989-12-01,2016-04-01,5,4
22939,M,U,Private Sector,20,1985-10-01,2015-02-01,0,1
22940,M,M,Unemployed,10,1989-12-01,2017-08-01,0,4
22941,F,U,Public Sector,80,1984-03-01,2015-11-01,0,0
22942,M,U,Public Sector,10,1991-06-01,2012-08-01,0,0
22943,M,U,Public Sector,60,1982-03-01,2016-05-01,3,1
22944,M,U,Unemployed,50,1982-06-01,2013-12-01,3,0
22945,M,M,Self-employed,20,1983-11-01,2012-11-01,2,0
22946,F,U,Private Sector,30,1977-09-01,2015-08-01,0,0
22947,M,U,Public Sector,30,1985-11-01,2016-10-01,0,0
22948,M,C,Unemployed,20,1974-07-01,2012-07-01,0,4
22949,M,U,Public Sector,10,1981-04-01,2015-06-01,1,0
22950,F,M,Public Sector,20,1987-02-01,2015-01-01,4,0
22951,F,U,Public Sector,10,1975-07-01,2015-03-01,0,4
22952,M,U,Private Sector,20,1975-03-01,2016-11-01,0,6
22953,M,U,Unemployed,30,1984-11-01,2016-07-01,5,4
22954,M,C,Unemployed,10,1986-11-01,2015-10-01,0,0
22955,M,U,Public Sector,20,1972-09-01,2012-08-01,4,0
22956,F,J,Public Sector,10,1983-08-01,2014-12-01,0,6
22957,M,C,Private Sector,50,1981-07-01,2016-09-01,2,1
22958,M,C,Public Sector,60,1986-03-01,2013-09-01,3,0
22959,M,M,Self-employed,10,1980-08-01,2015-09-01,0,0
22960,M,U,Unemployed,40,1979-09-01,2015-12-01,1,0
22961,M,U,Unemployed,10,1990-02-01,2015-08-01,0,0
22962,M,C,Private Sector,80,1975-06-01,2015-06-01,4,2
22963,M,U,Self-employed,40,1978-08-01,2014-12-01,0,0
22964,M,C,Public Sector,20,1976-10-01,2014-03-01,0,0
22965,F,U,Public Sector,50,1982-12-01,2016-08-01,0,1
22966,F,C,Private Sector,10,1981-05-01,2014-09-01,0,6
22967,M,O,Private Sector,40,1982-06-01,2015-12-01,3,1
22968,F,C,Public Sector,30,1973-07-01,2016-06-01,5,4
22969,M,U,Private Sector,30,1978-05-01,2014-02-01,0,0
22970,M,U,Unemployed,30,1981-01-01,2012-03-01,5,0
22971,F,U,Unemployed,10,1976-04-01,2013-10-01,0,1
22972,M,U,Public Sector,10,1979-04-01,2015-09-01,0,0
22973,M,J,Unemployed,10,1986-12-01,2013-11-01,5,1
22974,F,J,Private Sector,30,1987-09-01,2013-10-01,0,4
22975,M,M,Unemployed,80,1984-03-01,2014-09-01,0,0
22976,M,U,Private Sector,60,1980-01-01,2013-12-01,0,0
22977,F,J,Public Sector,30,1994-02-01,2014-04-01,0,1
22978,F,O,Public Sector,30,1981-09-01,2015-06-01,0,1
22979,M,C,Unemployed,40,1987-06-01,2016-01-01,0,0
22980,M,U,Unemployed,70,1981-12-01,2016-04-01,3,0
22981,M,U,Public Sector,40,1988-09-01,2016-08-01,0,0
22982,F,U,Public Sector,50,1991-02-01,2012-02-01,1,2
22983,F,J,Unemployed,20,1979-01-01,2015-12-01,4,0
22984,M,J,Private Sector,30,1983-04-01,2015-04-01,2,4
22985,M,C,Private Sector,20,1970-03-01,2013-02-01,2,6
22986,M,U,Self-employed,20,1983-06-01,2016-10-01,3,0
22987,M,O,Unemployed,40,1990-09-01,2016-05-01,5,7
22988,F,C,Private Sector,10,1972-11-01,2015-07-01,0,0
22989,F,C,Unemployed,10,1984-07-01,2013-06-01,2,2
22990,M,C,Private Sector,10,1986-07-01,2016-12-01,0,0
22991,M,C,Private Sector,50,1990-11-01,2015-10-01,5,2
22992,M,M,Private Sector,10,1984-03-01,2013-04-01,2,0
22993,M,C,Public Sector,20,1981-05-01,2016-12-01,0,0
22994,M,U,Public Sector,40,1974-10-01,2016-02-01,0,0
22995,M,C,Unemployed,30,1989-06-01,2015-02-01,0,0
22996,M,U,Public Sector,20,1979-07-01,2013-06-01,0,1
22997,M,U,Public Sector,30,1988-03-01,2014-01-01,3,1
22998,F,U,Private Sector,20,1984-09-01,2015-05-01,0,7
22999,M,C,Unemployed,30,1983-05-01,2014-05-01,0,7
23000,M,J,Public Sector,10,1997-11-01,2017-06-01,5,0
23001,F,U,Private Sector,40,1987-11-01,2017-11-01,2,0
23002,M,U,Private Sector,80,1978-10-01,2018-02-01,1,4
23003,F,M,Unemployed,30,1977-09-01,2013-01-01,1,0
23004,M,C,Public Sector,40,1979-02-01,2015-04-01,0,0
23005,M,U,Unemployed,30,1977-02-01,2014-06-01,3,4
23006,M,C,Unemployed,70,1983-05-01,2015-03-01,0,0
23007,M,C,Self-employed,30,1986-05-01,2015-11-01,1,1
23008,M,C,Unemployed,10,1968-10-01,2015-03-01,2,0
23009,M,C,Public Sector,30,1970-12-01,2015-07-01,5,0
23010,M,U,Public Sector,30,1974-09-01,2015-06-01,0,0
23011,M,U,Public Sector,20,1978-02-01,2015-06-01,5,6
23012,M,C,Public Sector,80,1979-03-01,2014-05-01,0,2
23013,M,C,Private Sector,10,1982-07-01,2015-01-01,2,4
23014,F,C,Private Sector,50,1977-05-01,2015-04-01,2,1
23015,M,O,Unemployed,10,1980-02-01,2014-12-01,1,0
23016,M,C,Private Sector,70,1989-01-01,2014-12-01,2,0
23017,F,O,Self-employed,20,1973-08-01,2013-07-01,0,4
23018,M,U,Self-employed,30,1974-04-01,2016-11-01,0,0
23019,M,U,Unemployed,10,1986-12-01,2016-01-01,5,0
23020,M,C,Unemployed,30,1982-11-01,2015-06-01,0,1
23021,M,U,Private Sector,80,1981-05-01,2014-04-01,0,0
23022,F,O,Private Sector,20,1992-12-01,2016-04-01,0,6
23023,M,C,Private Sector,60,1967-07-01,2013-09-01,0,0
23024,M,J,Public Sector,30,1981-12-01,2018-04-01,0,0
23025,F,C,Private Sector,50,1988-11-01,2017-05-01,5,2
23026,M,M,Public Sector,10,1970-03-01,2014-04-01,2,0
23027,M,O,Private Sector,10,1986-03-01,2013-07-01,1,0
23028,M,J,Public Sector,20,1982-04-01,2015-10-01,2,4
23029,M,U,Private Sector,80,1980-10-01,2012-10-01,5,4
23030,M,U,Private Sector,40,1983-02-01,2015-08-01,2,0
23031,M,U,Unemployed,40,1979-12-01,2016-12-01,3,1
23032,M,C,Unemployed,40,1980-12-01,2014-12-01,3,0
23033,F,J,Self-employed,30,1981-04-01,2013-04-01,3,1
23034,F,U,Public Sector,30,1978-10-01,2013-12-01,3,0
23035,M,O,Private Sector,50,1984-07-01,2015-12-01,5,1
23036,M,U,Public Sector,10,1973-05-01,2013-09-01,0,0
23037,F,M,Self-employed,30,1974-10-01,2016-03-01,3,0
23038,M,U,Unemployed,50,1972-03-01,2014-11-01,1,1
23039,F,J,Private Sector,10,1983-05-01,2015-11-01,4,0
23040,M,U,Public Sector,50,1978-11-01,2015-09-01,4,0
23041,M,U,Private Sector,20,1973-01-01,2015-11-01,5,4
23042,M,M,Unemployed,10,1981-09-01,2015-09-01,0,2
23043,F,J,Unemployed,10,1987-07-01,2016-09-01,1,1
23044,F,C,Unemployed,20,1985-07-01,2017-07-01,4,1
23045,M,O,Public Sector,60,1985-09-01,2016-06-01,0,3
23046,F,U,Unemployed,20,1981-02-01,2014-09-01,5,6
23047,M,U,Private Sector,70,1984-03-01,2014-12-01,5,2
23048,M,C,Public Sector,70,1985-11-01,2012-11-01,1,0
23049,M,M,Public Sector,40,1980-02-01,2013-12-01,0,5
23050,M,C,Private Sector,70,1984-12-01,2015-02-01,4,0
23051,M,C,Public Sector,10,1977-11-01,2017-06-01,0,0
23052,F,U,Unemployed,60,1979-04-01,2012-10-01,0,1
23053,M,O,Unemployed,30,1977-01-01,2015-12-01,3,1
23054,M,U,Public Sector,20,1988-10-01,2016-11-01,2,1
23055,M,J,Self-employed,30,1982-06-01,2014-09-01,4,1
23056,M,O,Public Sector,20,1978-12-01,2016-05-01,2,1
23057,M,U,Private Sector,40,1981-05-01,2016-05-01,0,0
23058,M,J,Private Sector,10,1987-01-01,2012-09-01,0,7
23059,F,M,Private Sector,50,1979-02-01,2013-10-01,1,0
23060,M,C,Self-employed,40,1974-08-01,2016-02-01,0,4
23061,M,U,Self-employed,60,1981-02-01,2012-11-01,2,2
23062,M,U,Public Sector,20,1985-09-01,2016-05-01,0,4
23063,M,C,Private Sector,30,1978-06-01,2012-08-01,0,4
23064,F,C,Public Sector,20,1979-09-01,2013-04-01,0,2
23065,F,U,Private Sector,30,1984-09-01,2015-11-01,0,0
23066,M,J,Public Sector,80,1975-01-01,2014-02-01,0,0
23067,M,U,Private Sector,40,1986-08-01,2015-12-01,1,0
23068,F,U,Private Sector,10,1980-01-01,2014-09-01,0,1
23069,M,C,Unemployed,30,1978-11-01,2014-03-01,0,0
23070,M,C,Private Sector,10,1977-03-01,2013-03-01,5,4
23071,M,J,Private Sector,50,1981-01-01,2016-10-01,0,0
23072,M,O,Private Sector,70,1994-10-01,2017-08-01,0,0
23073,M,C,Private Sector,30,1990-07-01,2016-05-01,4,0
23074,M,M,Unemployed,70,1979-01-01,2014-11-01,1,0
23075,F,U,Private Sector,50,1975-09-01,2015-06-01,5,0
23076,M,C,Public Sector,40,1971-10-01,2014-09-01,0,0
23077,M,U,Self-employed,30,1992-04-01,2015-02-01,0,4
23078,M,U,Unemployed,70,1992-01-01,2017-07-01,0,0
23079,M,J,Unemployed,10,1975-01-01,2012-01-01,0,0
23080,F,M,Private Sector,30,1972-01-01,2014-09-01,0,4
23081,M,C,Unemployed,40,1981-08-01,2013-07-01,5,0
23082,M,U,Private Sector,10,1971-11-01,2012-12-01,0,6
23083,M,C,Unemployed,70,1987-02-01,2014-03-01,4,0
23084,M,U,Public Sector,50,1976-01-01,2017-02-01,0,0
23085,M,C,Private Sector,60,1980-07-01,2015-07-01,0,7
23086,M,C,Private Sector,30,1983-07-01,2016-05-01,3,7
23087,M,M,Unemployed,10,1978-02-01,2013-09-01,1,1
23088,M,U,Private Sector,20,1977-02-01,2017-07-01,1,0
23089,M,C,Unemployed,60,1982-03-01,2015-06-01,2,2
23090,F,C,Private Sector,10,1980-08-01,2015-09-01,4,0
23091,M,C,Public Sector,10,1991-09-01,2014-06-01,0,0
23092,F,U,Self-employed,30,1991-07-01,2014-06-01,2,0
23093,M,U,Public Sector,10,1987-10-01,2016-02-01,0,0
23094,F,O,Public Sector,70,1980-02-01,2013-04-01,0,0
23095,M,C,Private Sector,30,1986-04-01,2013-03-01,0,0
23096,M,M,Private Sector,60,1997-10-01,2014-12-01,0,2
23097,M,U,Private Sector,10,1980-08-01,2017-11-01,2,0
23098,M,O,Private Sector,30,1978-08-01,2015-10-01,0,4
23099,F,U,Unemployed,80,1984-09-01,2016-08-01,1,0
23100,M,C,Private Sector,60,1981-06-01,2013-05-01,0,0
23101,M,C,Private Sector,10,1980-08-01,2015-12-01,4,0
23102,M,C,Public Sector,50,1991-08-01,2017-01-01,0,0
23103,M,J,Unemployed,70,1981-04-01,2016-03-01,0,1
23104,F,C,Public Sector,10,1982-11-01,2015-01-01,0,4
23105,M,C,Private Sector,10,1984-07-01,2016-01-01,0,0
23106,F,U,Private Sector,10,1980-08-01,2017-01-01,0,6
23107,M,U,Public Sector,70,1978-01-01,2016-01-01,1,0
23108,M,U,Unemployed,30,1983-09-01,2012-10-01,0,1
23109,M,C,Private Sector,50,1984-03-01,2017-02-01,4,0
23110,M,C,Public Sector,70,1973-06-01,2015-07-01,1,0
23111,M,C,Private Sector,50,1975-07-01,2013-04-01,0,2
23112,M,U,Public Sector,20,1988-09-01,2014-11-01,0,0
23113,M,M,Public Sector,60,1983-01-01,2014-06-01,5,1
23114,M,U,Private Sector,60,1990-02-01,2015-03-01,0,6
23115,M,U,Private Sector,10,1983-06-01,2014-10-01,4,7
23116,M,C,Unemployed,50,1985-07-01,2015-05-01,4,0
23117,F,C,Public Sector,50,1983-06-01,2013-07-01,1,0
23118,F,U,Private Sector,10,1989-03-01,2016-01-01,1,0
23119,M,U,Unemployed,50,1971-01-01,2013-06-01,1,1
23120,F,C,Private Sector,20,1975-09-01,2015-02-01,0,0
23121,F,U,Public Sector,20,1980-03-01,2017-03-01,0,3
23122,F,M,Private Sector,50,1986-10-01,2016-04-01,0,0
23123,M,U,Unemployed,20,1977-03-01,2014-10-01,0,5
23124,F,U,Private Sector,10,1991-06-01,2014-08-01,0,2
23125,M,U,Private Sector,50,1973-01-01,2014-07-01,1,0
23126,M,U,Unemployed,50,1982-07-01,2015-05-01,3,0
23127,M,J,Public Sector,60,1986-05-01,2016-02-01,0,0
23128,M,C,Public Sector,10,1975-04-01,2013-02-01,1,0
23129,F,O,Public Sector,50,1987-03-01,2014-04-01,2,0
23130,F,U,Public Sector,20,1992-12-01,2013-11-01,2,0
23131,M,O,Private Sector,30,1986-08-01,2016-02-01,0,0
23132,M,O,Private Sector,30,1977-03-01,2014-03-01,3,1
23133,F,U,Public Sector,50,1983-05-01,2013-02-01,0,1
23134,F,C,Private Sector,10,1980-11-01,2015-05-01,3,0
23135,M,U,Public Sector,10,1980-02-01,2016-06-01,0,2
23136,M,U,Unemployed,30,1980-03-01,2015-10-01,0,7
23137,M,C,Public Sector,50,1980-05-01,2015-01-01,0,0
23138,F,M,Private Sector,10,1982-07-01,2017-06-01,0,0
23139,M,U,Public Sector,30,1973-10-01,2014-10-01,5,0
23140,M,C,Private Sector,10,1978-08-01,2014-12-01,5,0
23141,F,C,Unemployed,20,1982-06-01,2017-03-01,5,0
23142,M,C,Private Sector,60,1971-09-01,2015-12-01,3,0
23143,M,J,Public Sector,10,1989-09-01,2017-04-01,0,7
23144,M,U,Private Sector,50,1983-11-01,2014-11-01,0,1
23145,M,M,Private Sector,50,1987-12-01,2016-12-01,5,3
23146,M,C,Private Sector,60,1994-02-01,2015-03-01,3,6
23147,M,U,Public Sector,30,1974-02-01,2015-04-01,0,2
23148,M,U,Private Sector,40,1980-06-01,2015-01-01,3,0
23149,M,J,Private Sector,10,1975-08-01,2014-11-01,0,0
23150,F,C,Unemployed,40,1989-04-01,2014-09-01,0,6
23151,M,U,Private Sector,10,1981-02-01,2016-09-01,0,0
23152,M,U,Public Sector,10,1978-07-01,2015-12-01,0,1
23153,F,C,Unemployed,80,1991-07-01,2015-09-01,1,4
23154,M,C,Private Sector,10,1977-10-01,2015-09-01,2,1
23155,M,O,Private Sector,30,1986-11-01,2014-09-01,3,1
23156,F,U,Private Sector,60,1981-12-01,2015-03-01,0,6
23157,M,U,Self-employed,10,1990-04-01,2015-10-01,4,0
23158,F,J,Private Sector,20,1991-03-01,2014-09-01,0,0
23159,M,M,Public Sector,20,1978-07-01,2012-12-01,0,0
23160,M,J,Private Sector,30,1976-02-01,2014-07-01,1,6
23161,M,O,Public Sector,40,1984-11-01,2016-01-01,0,0
23162,M,C,Unemployed,30,1979-05-01,2013-04-01,0,0
23163,F,C,Private Sector,30,1978-07-01,2013-10-01,0,7
23164,M,J,Public Sector,20,1987-08-01,2015-07-01,3,4
23165,F,J,Private Sector,30,1982-12-01,2014-07-01,3,2
23166,M,O,Public Sector,40,1988-08-01,2015-06-01,3,2
23167,F,U,Public Sector,70,1982-01-01,2013-01-01,0,0
23168,M,J,Public Sector,20,1985-12-01,2018-05-01,5,0
23169,M,U,Unemployed,10,1988-12-01,2015-08-01,3,0
23170,F,C,Public Sector,50,1985-04-01,2015-09-01,0,2
23171,F,C,Private Sector,10,1978-03-01,2014-02-01,4,4
23172,F,C,Private Sector,30,1980-04-01,2015-07-01,2,0
23173,M,C,Public Sector,30,1988-04-01,2014-02-01,0,1
23174,M,C,Unemployed,50,1975-03-01,2013-08-01,5,4
23175,F,U,Unemployed,10,1978-06-01,2014-02-01,1,0
23176,M,U,Private Sector,40,1983-09-01,2017-01-01,1,7
23177,M,C,Self-employed,60,1974-09-01,2015-02-01,5,4
23178,M,C,Private Sector,30,1964-07-01,2012-10-01,0,7
23179,M,M,Unemployed,10,1983-12-01,2014-07-01,0,3
23180,M,C,Unemployed,50,1973-12-01,2015-08-01,0,0
23181,M,U,Self-employed,80,1982-03-01,2015-09-01,2,1
23182,M,U,Public Sector,60,1984-04-01,2015-08-01,5,7
23183,F,O,Unemployed,20,1984-02-01,2017-04-01,0,1
23184,F,C,Public Sector,70,1985-01-01,2017-06-01,5,2
23185,M,C,Public Sector,30,1985-08-01,2016-12-01,0,0
23186,M,M,Private Sector,50,1989-07-01,2015-07-01,5,0
23187,M,M,Self-employed,60,1991-12-01,2015-01-01,1,0
23188,M,O,Private Sector,30,1987-05-01,2017-09-01,1,0
23189,M,C,Private Sector,20,1980-12-01,2014-10-01,0,0
23190,M,U,Public Sector,30,1983-10-01,2014-11-01,5,0
23191,F,M,Public Sector,20,1982-05-01,2014-06-01,0,0
23192,M,C,Self-employed,40,1992-11-01,2014-03-01,1,0
23193,M,U,Private Sector,20,1985-06-01,2015-03-01,5,3
23194,M,C,Private Sector,50,1985-12-01,2015-05-01,0,0
23195,M,U,Unemployed,30,1988-05-01,2014-02-01,1,0
23196,F,U,Public Sector,10,1974-09-01,2014-08-01,0,3
23197,F,C,Unemployed,20,1969-02-01,2014-02-01,0,0
23198,M,C,Public Sector,20,1981-02-01,2012-03-01,0,1
23199,F,U,Unemployed,50,1982-04-01,2014-01-01,0,0
23200,M,O,Self-employed,60,1988-08-01,2016-10-01,3,4
23201,F,U,Public Sector,10,1973-09-01,2014-01-01,3,7
23202,M,C,Public Sector,30,1984-10-01,2017-06-01,0,3
23203,M,J,Unemployed,10,1986-09-01,2017-07-01,1,6
23204,M,O,Unemployed,10,1976-02-01,2014-10-01,0,1
23205,M,U,Self-employed,10,1981-11-01,2015-07-01,4,0
23206,M,U,Private Sector,50,1990-07-01,2014-10-01,0,0
23207,M,M,Unemployed,20,1987-12-01,2015-08-01,5,4
23208,M,U,Public Sector,30,1975-10-01,2017-05-01,0,0
23209,F,U,Private Sector,20,1979-08-01,2015-06-01,0,1
23210,M,M,Self-employed,40,1977-05-01,2014-12-01,2,1
23211,M,U,Private Sector,30,1978-10-01,2015-12-01,4,2
23212,M,C,Private Sector,30,1973-05-01,2014-05-01,0,6
23213,F,U,Self-employed,40,1981-03-01,2013-11-01,0,0
23214,M,U,Public Sector,20,1979-04-01,2015-07-01,2,0
23215,M,M,Public Sector,60,1986-04-01,2015-09-01,0,0
23216,M,U,Self-employed,20,1983-08-01,2015-05-01,0,4
23217,F,U,Unemployed,70,1992-05-01,2017-11-01,0,0
23218,F,U,Public Sector,40,1989-04-01,2013-04-01,1,4
23219,M,C,Unemployed,60,1981-04-01,2013-08-01,0,6
23220,M,M,Public Sector,80,1988-11-01,2016-11-01,1,0
23221,M,M,Public Sector,20,1983-03-01,2015-11-01,0,0
23222,M,U,Unemployed,10,1971-04-01,2015-09-01,1,0
23223,F,C,Unemployed,20,1982-07-01,2015-07-01,3,0
23224,M,M,Private Sector,10,1977-09-01,2014-07-01,0,1
23225,M,U,Public Sector,50,1992-09-01,2015-05-01,0,0
23226,M,C,Public Sector,10,1981-09-01,2013-04-01,1,0
23227,M,C,Self-employed,40,1982-05-01,2015-05-01,1,0
23228,M,C,Self-employed,20,1982-06-01,2013-08-01,0,0
23229,F,C,Public Sector,20,1986-08-01,2015-11-01,0,0
23230,M,U,Unemployed,10,1974-04-01,2014-08-01,1,6
23231,F,O,Private Sector,10,1976-01-01,2017-02-01,5,2
23232,F,U,Private Sector,30,1984-12-01,2013-10-01,0,0
23233,M,C,Self-employed,30,1980-07-01,2013-04-01,0,0
23234,M,C,Public Sector,20,1983-04-01,2017-10-01,3,0
23235,M,U,Public Sector,30,1987-06-01,2017-06-01,0,1
23236,F,C,Private Sector,20,1975-01-01,2013-05-01,0,2
23237,M,U,Self-employed,30,1986-04-01,2015-10-01,5,6
23238,M,U,Private Sector,10,1972-08-01,2017-02-01,0,0
23239,F,C,Self-employed,20,1986-04-01,2013-11-01,0,2
23240,M,U,Public Sector,70,1987-07-01,2014-05-01,0,7
23241,M,J,Private Sector,80,1981-04-01,2013-08-01,0,0
23242,F,J,Private Sector,30,1991-12-01,2017-05-01,0,2
23243,F,U,Unemployed,20,1974-04-01,2016-02-01,2,0
23244,M,U,Private Sector,50,1985-02-01,2016-04-01,2,0
23245,F,U,Public Sector,40,1971-11-01,2014-06-01,0,0
23246,M,C,Private Sector,30,1977-03-01,2012-10-01,1,1
23247,M,U,Private Sector,50,1973-05-01,2015-08-01,3,0
23248,F,O,Unemployed,40,1988-06-01,2016-04-01,4,2
23249,F,M,Private Sector,20,1982-06-01,2014-06-01,3,2
23250,M,U,Unemployed,30,1988-08-01,2016-12-01,2,0
23251,M,U,Unemployed,60,1972-12-01,2012-12-01,0,1
23252,M,O,Unemployed,40,1967-01-01,2013-02-01,0,0
23253,M,J,Unemployed,20,1972-06-01,2013-10-01,2,7
23254,F,U,Unemployed,60,1986-03-01,2016-01-01,0,1
23255,M,U,Unemployed,10,1981-06-01,2012-09-01,0,1
23256,M,O,Private Sector,50,1982-02-01,2014-02-01,3,7
23257,M,C,Public Sector,20,1976-05-01,2012-04-01,0,1
23258,M,M,Private Sector,60,1989-12-01,2017-05-01,0,0
23259,M,M,Unemployed,20,1978-07-01,2016-06-01,0,0
23260,M,M,Private Sector,60,1982-01-01,2015-11-01,1,1
23261,M,C,Private Sector,30,1989-01-01,2015-10-01,3,0
23262,F,C,Private Sector,10,1983-04-01,2013-12-01,5,1
23263,F,C,Public Sector,50,1977-06-01,2013-10-01,0,0
23264,M,U,Private Sector,60,1969-08-01,2016-08-01,0,0
23265,M,C,Public Sector,80,1981-12-01,2015-11-01,0,3
23266,M,C,Private Sector,80,1983-09-01,2013-08-01,2,4
23267,M,U,Unemployed,10,1984-07-01,2015-11-01,5,6
23268,F,C,Unemployed,50,1975-10-01,2015-10-01,4,1
23269,M,C,Private Sector,30,1975-10-01,2014-12-01,0,0
23270,M,C,Private Sector,30,1977-01-01,2015-07-01,0,1
23271,F,M,Private Sector,30,1994-05-01,2016-08-01,1,1
23272,M,C,Private Sector,10,1985-02-01,2017-04-01,2,0
23273,M,C,Unemployed,40,1973-07-01,2016-01-01,1,0
23274,M,C,Public Sector,20,1980-01-01,2013-12-01,0,1
23275,F,M,Unemployed,30,1971-03-01,2012-11-01,0,0
23276,M,U,Private Sector,10,1983-05-01,2015-10-01,0,0
23277,M,M,Private Sector,20,1984-10-01,2017-12-01,0,0
23278,M,U,Public Sector,40,1978-02-01,2015-02-01,0,0
23279,M,J,Public Sector,50,1968-09-01,2014-07-01,0,6
23280,F,U,Unemployed,30,1976-01-01,2016-05-01,2,0
23281,M,U,Public Sector,20,1987-01-01,2016-04-01,0,0
23282,M,U,Public Sector,20,1990-12-01,2016-09-01,0,6
23283,M,U,Public Sector,10,1987-09-01,2012-11-01,1,0
23284,M,C,Private Sector,60,1976-07-01,2016-05-01,2,0
23285,M,J,Private Sector,10,1983-12-01,2015-10-01,0,1
23286,M,C,Private Sector,20,1977-01-01,2014-04-01,3,1
23287,M,C,Unemployed,50,1991-08-01,2015-12-01,2,4
23288,F,U,Self-employed,50,1986-02-01,2015-05-01,0,7
23289,M,M,Private Sector,50,1978-02-01,2016-06-01,5,0
23290,F,U,Unemployed,20,1972-03-01,2015-03-01,0,0
23291,M,J,Private Sector,50,1981-01-01,2017-07-01,1,0
23292,M,U,Public Sector,20,1977-10-01,2015-01-01,1,0
23293,M,U,Public Sector,60,1991-01-01,2014-04-01,0,0
23294,M,U,Unemployed,80,1989-11-01,2015-07-01,2,1
23295,F,C,Private Sector,10,1973-08-01,2013-07-01,4,0
23296,M,U,Private Sector,30,1977-10-01,2015-03-01,0,7
23297,F,U,Public Sector,40,1987-12-01,2013-01-01,0,0
23298,F,J,Unemployed,20,1975-05-01,2014-08-01,3,5
23299,M,C,Private Sector,30,1981-02-01,2014-04-01,0,0
23300,M,M,Private Sector,60,1981-06-01,2013-08-01,2,4
23301,F,O,Private Sector,50,1990-03-01,2017-07-01,1,2
23302,M,U,Private Sector,10,1987-05-01,2015-11-01,0,0
23303,F,C,Public Sector,40,1975-09-01,2016-02-01,5,0
23304,M,U,Private Sector,20,1976-02-01,2012-04-01,0,0
23305,M,U,Private Sector,30,1988-07-01,2014-09-01,0,0
23306,M,U,Private Sector,60,1984-05-01,2013-07-01,0,0
23307,F,U,Public Sector,30,1972-11-01,2015-04-01,1,4
23308,M,U,Public Sector,80,1978-07-01,2016-10-01,0,6
23309,F,M,Private Sector,10,1976-01-01,2015-05-01,0,0
23310,M,O,Unemployed,30,1980-11-01,2015-07-01,5,4
23311,F,O,Unemployed,30,1985-11-01,2017-12-01,5,1
23312,M,C,Unemployed,70,1980-05-01,2013-06-01,3,0
23313,F,U,Self-employed,10,1980-10-01,2014-09-01,3,0
23314,F,O,Private Sector,10,1974-07-01,2015-10-01,0,0
23315,F,O,Public Sector,30,1993-09-01,2013-10-01,0,1
23316,F,U,Public Sector,30,1979-11-01,2015-08-01,0,0
23317,M,C,Public Sector,70,1980-04-01,2014-07-01,4,4
23318,M,M,Public Sector,10,1987-06-01,2012-05-01,2,0
23319,F,U,Public Sector,20,1990-06-01,2016-12-01,1,0
23320,F,M,Private Sector,40,1973-06-01,2016-05-01,1,2
23321,M,J,Private Sector,10,1977-01-01,2016-05-01,0,6
23322,M,O,Private Sector,80,1984-03-01,2015-02-01,4,1
23323,F,C,Public Sector,10,1985-06-01,2017-10-01,0,0
23324,M,O,Private Sector,20,1986-09-01,2016-10-01,3,2
23325,M,U,Private Sector,30,1988-08-01,2017-04-01,1,0
23326,M,U,Private Sector,60,1978-10-01,2013-10-01,1,1
23327,M,C,Private Sector,40,1984-02-01,2014-07-01,0,1
23328,M,O,Unemployed,20,1980-10-01,2015-03-01,1,0
23329,M,J,Private Sector,30,1980-07-01,2015-09-01,0,0
23330,M,U,Unemployed,10,1986-12-01,2018-03-01,2,6
23331,M,J,Public Sector,30,1988-11-01,2013-09-01,0,1
23332,M,U,Public Sector,10,1976-11-01,2015-06-01,0,7
